payment_id,customer_id,amount,bill_type,payment_date
dcd33773-bf33-491a-b766-644fcb30a00d,1da40783-1d8b-4287-a5c5-a4a09ef635c4,866.33,phone,2024-07-16
64c7fa85-d8b6-4869-9246-266ed9b9c5ff,abb546f6-37d8-4c81-b069-db7c066074a4,855.8,electricity,2024-07-16
b7410002-cfa7-4156-9d2d-110616551165,6b62d262-1aea-4423-b4d8-2a7546ca380c,460.11,phone,2024-07-16
b6bb61e5-b981-47f1-a4a7-b4dc8ab63e55,6264731e-5a51-4ea9-afc0-05f79bf81c3f,185.72,phone,2024-07-16
d56edcad-7734-4d0a-ad70-57e0dbe7e19b,7e189280-871c-41df-a674-f2fca2b6ea93,149.84,water,2024-07-16
9190ca0c-fede-472e-b604-2005ec63a350,a2be0333-4cda-4aa8-86a8-18020254d2d3,537.66,electricity,2024-07-16
7121a2b7-5709-4b99-817d-e3977d83e9c0,425b8f82-cc29-48ee-8348-f20b8238383e,675.78,internet,2024-07-16
93dddae4-27ec-4b86-86ca-59795748e2a5,9ec72346-7220-4f48-8139-bce0f33020cc,363.95,phone,2024-07-16
77360ee2-2b06-49c4-8271-d504eaaed61c,abb4a498-bb1c-451b-b5bd-3b7f0152cb9a,96.69,electricity,2024-07-16
7e5ef758-33df-4408-9ac7-4c05ca72ffeb,8874b5a5-c020-4fbf-b07b-d7cfb2330846,860.98,internet,2024-07-16
cafe7d7b-cf17-424d-a6da-82b8a1e37685,ff0f25fb-e5c7-4850-9bcf-9f9643875d68,171.28,electricity,2024-07-16
07787f32-8adc-4f99-b853-d34e1f88ebc6,5e222dbc-c2a6-42fc-adfa-03e4baf0293e,869.27,phone,2024-07-16
8791050d-ca34-435f-9ea8-fe8352bc4920,9e2700c5-fe19-4af2-9653-03a9d059c079,749.17,internet,2024-07-16
4194676c-059b-46e1-915a-048b37c7057b,2f7d5a09-f06c-43f5-99c8-1595936b2236,70.29,phone,2024-07-16
f3b31933-b091-45ae-9a18-9dcbff4e81b7,f1afd790-bd74-41ac-84f9-0a77a3df302b,50.53,internet,2024-07-16
2af20f00-6613-46b6-bed6-c51c8e4e5501,7979f184-8a2c-4478-a819-4dc0abccec35,622.76,internet,2024-07-16
7039cd65-20f3-41b2-9e90-437d68bdbc75,697093ec-0561-49fc-bf43-55a3c5978093,664.45,phone,2024-07-16
145b9915-7ef3-498e-90cd-924d294f197b,9f447755-6b76-4fb6-b10d-403e13b8b9c3,733.91,electricity,2024-07-16
bb2855ac-3e68-467c-a5c5-99da3993d9d4,a1c95a56-18ed-4535-a327-d1caff7d4ba7,833.07,electricity,2024-07-16
716bef2d-6e21-45ba-aafa-7eb7eb1f3fc7,e37d2c69-a15a-4101-a0c7-0c699e00ba3e,399.53,phone,2024-07-16
67c411b9-fb45-4219-8445-d30f4257d238,f46d2a8b-9bcf-498e-b5af-f146cb9de225,88.52,phone,2024-07-16
2ada34c2-5ee8-460c-a613-122c915364cb,4bd622cc-4005-451a-acd3-55ab86b59bab,339.7,electricity,2024-07-16
64734aec-0c77-4b88-9b3c-6ac36888bbf3,b7e7066d-f365-4560-8f86-273ce1b19ed6,744.39,internet,2024-07-16
f4c54c1b-146a-4d8b-a308-2d88b4b9a7b3,0714daee-6455-4c73-9fe1-d0779d59fd32,871.7,internet,2024-07-16
e5b4df26-4b21-4c9a-9c6f-75d5cb6540a2,3afb3d39-a403-4a75-9db9-99a05ac49e47,848.85,phone,2024-07-16
d2545004-69b2-40d8-9a20-81088232099b,f8815a6a-88da-4d66-b0ec-2b00eabfbf6b,954.04,phone,2024-07-16
2d75b23b-2375-4567-81f9-f513a4fe7cc4,0714daee-6455-4c73-9fe1-d0779d59fd32,775.28,internet,2024-07-16
a6d7de3e-e209-4ee5-8e84-11792ced0bb5,f6f2f193-3f1f-414e-acd9-0bd6b7fa6859,479.51,water,2024-07-16
26dd6008-0e02-469d-bc4a-fa90bb95d590,8c73b499-5002-4f39-9dc6-d0294660aac3,558.62,water,2024-07-16
423a0fd1-5bc7-4cd6-b50e-35c37a6fa9be,a8fe20a6-a347-46b8-9484-c2c4e8605a8e,622.19,phone,2024-07-16
1857c369-fa3a-4f5e-8d29-1ce22f2c7545,ae7757be-46bb-449d-8542-800abbb0b15f,823.45,phone,2024-07-16
c12b70fb-12da-4870-8b10-d6ab8a29a545,b7b777a8-7578-40e9-8024-5bb47ad05f24,201.06,water,2024-07-16
cf5c1f2b-a89b-4362-a1fe-9a23a1bc514b,1e66a300-a938-4419-97a6-d73c68c22dae,537.05,electricity,2024-07-16
d7964a6b-2caf-4e4a-b413-71470339da6c,e16dc6da-313d-4c5e-889d-785f7fe368cb,156.37,electricity,2024-07-16
a2fd9548-6edb-4136-ae6a-dd4e98423f0b,0c54dfbe-3214-4cea-be0f-c4440fe99218,984.9,internet,2024-07-16
4656571b-187c-464f-bf84-0fe15d959d95,decb8f00-c2b1-4084-9d4d-fb9c626d5448,135.49,internet,2024-07-16
09cb3a7f-365a-4610-ab99-877bde1c44c6,95cd6e6e-1cb0-4b5f-8d2c-f57622f60831,460.94,electricity,2024-07-16
ceb39e18-a99b-417c-a26d-f902ca560323,78c367ae-f713-4e31-b4c5-7b14f960e627,877.79,internet,2024-07-16
0e200f25-f54a-4fad-935b-3a97c076daea,218dfeb7-8a3f-42f6-81a4-f261b94d7fd2,532.54,water,2024-07-16
446e9ee2-09b1-4b0e-a7e1-1c04ab76853b,35107000-b9b2-4b95-bd1a-6e722810bcbf,715.08,phone,2024-07-16
bc6516a3-fa6e-46ca-b67d-16b6f4737846,e2e3da52-fa08-45e0-85d6-dd7e92449df5,459.92,water,2024-07-16
c97af66a-3db6-4eb1-8d24-e4e8fdc7344d,b9f85b8e-4255-47ce-aa2b-c51232f5f716,835.81,electricity,2024-07-16
a481c3b2-7d10-4816-befc-e072f55795fe,a1cc181c-48ac-42d7-96b0-b261c4897d1e,268.1,water,2024-07-16
e0a3a65e-b5de-4cad-b19b-308ec69ea71a,82739590-f028-42c1-a7bb-e0e53a8f177a,644.85,water,2024-07-16
bed3462a-67de-4389-9c36-f25fc60908f2,e8d43d5a-3ff6-4cac-af1b-70d45390d83f,380.86,internet,2024-07-16
ffc28f3d-b0ba-4a9d-aba5-b5f53b28bea2,d507f72c-e5ba-4a32-8faf-ca2a81b5cfd5,951.12,water,2024-07-16
6fffe699-5588-4603-b812-8a9f94c4ce08,69081d86-571e-48df-a324-ea52affaebb5,434.22,phone,2024-07-16
b2282cbd-0cd4-4b29-b3fc-3578eb6792f5,7b8b2c96-d13b-446e-abcc-5635d3548cf9,258.2,phone,2024-07-16
7d8c07e6-fee6-4c42-a6e6-4fb7b6ae63a5,76029a47-0b2e-44af-8198-bf7f110f2d78,586.48,phone,2024-07-16
8ae5b263-ab3f-4958-a014-af0f73a6c7b6,2e85c793-0aa9-4c7e-9cfa-a388159a2912,254.07,water,2024-07-16
295f1d63-ee51-4ba4-b6f1-ec6a02bae41d,071eab2a-3931-4e45-b736-4046b0ec2c76,733.51,internet,2024-07-16
474baab1-343f-4823-a41c-b233fad98796,60c53869-0962-44df-a58a-8ff8ee1aa0e0,867.48,phone,2024-07-16
71ae8e58-afb2-466b-bbab-283d2de0a0d8,223fd757-edd7-4024-8882-7118e145e73d,968.44,phone,2024-07-16
18b91107-7036-4181-ba37-641eb9ad5813,8a9cc9a9-2c48-4a83-ab53-9db9dc8d6269,176.22,electricity,2024-07-16
65281b26-7936-4e21-9440-9c9bdb3b1af2,ca410efd-0fc2-430e-924d-0d0b4ead258b,877.61,internet,2024-07-16
bb8eade4-7c35-4533-a091-51674972c881,bf4821ae-7c74-4c2e-b28c-c497ad5e5b0d,674.38,electricity,2024-07-16
b61e3470-3367-4b61-8257-5a58bcb4ea51,a4e6d839-2824-4ef2-a5fc-559b1657c194,517.5,water,2024-07-16
df153ccb-43fe-4ee0-badd-3d5a72c71a76,c845dc12-505f-446a-a93b-ffbe140ee46e,555.4,water,2024-07-16
79f9e066-1edb-4d7d-9313-d2d3b8d85d5c,7f5c284d-10a9-4653-a548-720df563b837,677.31,electricity,2024-07-16
b4c9ba21-926b-4226-a677-6a0dc6616579,94307f5c-b3e9-4372-9a93-29060da8df85,962.29,phone,2024-07-16
ae91dafa-cb2b-457b-8703-b7b48fa2a6cf,100f353e-dd6d-4098-9140-1e049ce75393,725.81,water,2024-07-16
832e3bd8-8343-434a-99b3-f63f9d3ba9ea,e37d2c69-a15a-4101-a0c7-0c699e00ba3e,750.66,water,2024-07-16
f0945c36-8957-4381-8f91-c077b50fbc1e,53bb0af8-2657-44da-ac53-1c9e51bfc7aa,589.13,internet,2024-07-16
a90ec501-57cb-4437-8716-97b126b068ea,30e78793-37e2-4ed7-8f63-9197c604a549,723.48,electricity,2024-07-16
7a48bc17-0a1d-4b78-ba18-4df71515af47,a807e114-cb38-4781-a8e8-45e978347ae5,570.75,water,2024-07-16
6c24c42a-2450-403a-9316-7a4736f6cd32,60c53869-0962-44df-a58a-8ff8ee1aa0e0,177.61,electricity,2024-07-16
2de16233-84b6-4b80-92a3-4a112255e278,8e0e1d25-5394-44ff-b30f-79468a5ec391,717.81,water,2024-07-16
0a8f39fa-c32c-4576-83f9-693935d6e2bc,f9cb1b22-063e-4c66-bd5e-396f389a3390,420.09,electricity,2024-07-16
aebd2868-03f5-4e54-83db-cbbe6b2356d1,fc6bdd19-311f-4712-90ef-56f85e1ddffb,249.41,internet,2024-07-16
4e1c2a5b-cec1-4bef-8c79-d33a4f7bfa53,f12bb9dc-ec13-4a53-adbe-7735ccfc3c2a,462.59,internet,2024-07-16
8668bdf4-6c5b-4610-8342-9334a72d58f1,95a68f02-f6f3-4913-8fa0-528491d076ea,732.99,water,2024-07-16
cdb7ed17-95c1-430b-b63f-3aa5c28293c4,f8549433-7d03-4f2d-9695-89bff878673d,627.81,water,2024-07-16
ec1907d2-f2f4-4f7c-8bba-8db175c282e9,9a92540a-d56b-4296-8a51-27e61b11781b,461.1,electricity,2024-07-16
ced31c1e-9c87-42d0-9e93-73933a477b6a,c738f92f-3854-4baf-b902-542f05bb8bb9,933.01,internet,2024-07-16
e5986e14-20eb-4cb8-96ba-63de86140603,abb4a498-bb1c-451b-b5bd-3b7f0152cb9a,91.37,water,2024-07-16
b2a05ad1-d010-4dc2-83e2-7c19ef6beb10,ab7746bd-e1c8-40ee-bf12-68f325b1b7d9,639.73,electricity,2024-07-16
396ed693-799a-43a5-bfd2-a3e651d87a9b,4c318b01-84b5-4c57-97f9-f7a4217c1003,907.85,phone,2024-07-16
2b4a3f21-bc0e-4860-a230-597e5d105496,67d24350-8d0b-4e6f-b109-52e006e541d4,485.86,phone,2024-07-16
bc510e49-4cfb-42b4-ad8b-c6a2818bfd72,0e2f10c0-8c5d-47e5-97d4-b79db1ef0b44,133.34,electricity,2024-07-16
6387ea62-4087-4708-8653-5b93e31457d8,1710a3fa-2dae-474d-a59e-da86fb39c227,915.06,phone,2024-07-16
a29924bb-8d33-46ac-852e-dcc3af481fe3,3d9892c3-e483-4c80-952e-fe9faf1180e1,546.71,electricity,2024-07-16
af734804-9a27-4014-98e4-c55881686022,3bb6a28e-3b51-40ad-a8a3-7f0549e73a1a,330.5,internet,2024-07-16
922d1230-4b43-4344-bac4-f027b0ee41ea,ab5d90f5-8955-442c-90d1-535591f16bff,356.42,water,2024-07-16
1a8edf4a-8aa0-4180-a556-fa07fb6f0d50,57576797-adb7-4cb4-99ae-6fb391529b9e,264.51,water,2024-07-16
946ea4ea-7dfb-4ac5-bee6-67a577a4ba6b,50abd004-2011-42ea-aac2-7c1af6c44bd2,330.52,internet,2024-07-16
b2fa0326-1dcc-4111-a821-209bbd113fd1,979354d3-fe9a-40e2-bf00-a59d5c1e9ded,302.89,water,2024-07-16
37fc8830-a1ca-4bf4-8330-f8c27480a822,245ec4fa-ad93-4be4-9be3-051bb70646c3,752.12,internet,2024-07-16
087cbe02-0202-4d96-8ebf-43ca3600e483,909ccc01-f051-4115-8a1b-675e4b9642e5,109.41,water,2024-07-16
352d8a14-43c4-4d9e-8856-fd9bb5988996,c1b255db-fcd3-4961-b710-896ac8adfba4,989.73,water,2024-07-16
7b4457df-e2ca-4e10-8c35-c5ed7056f896,93450048-d68f-423f-a153-9fe6bdd8f224,427.68,electricity,2024-07-16
f36965bd-ae30-4181-8e5f-7f323db85e07,ea2480da-8888-47eb-87b6-ba5818dc1e2e,131.4,water,2024-07-16
2a838420-47a1-4671-8e50-ef6dce63cf8a,8fc42689-03f2-48c3-89ea-cff4653e85a2,588.56,electricity,2024-07-16
21993e5f-8630-4a93-abea-8457c4db2cd3,a7e86771-d71b-48a0-bf66-259908a58d98,816.84,internet,2024-07-16
a2cfacaf-a5df-405c-a3fd-9908b9a8a4e2,594a3a78-6f0c-4d9d-a2a1-bb1e2af91e22,955.46,electricity,2024-07-16
79037365-1c7f-4cbb-8c48-2edc12e98461,0714daee-6455-4c73-9fe1-d0779d59fd32,780.27,water,2024-07-16
669fd4c3-a3e0-4298-a9da-91806d56b412,dd3fd339-b87a-4b31-8429-753dcb6a2370,322.34,phone,2024-07-16
98b8c79a-f63c-40c4-bb48-9739c71b09b3,094e0c92-d70b-4b5e-b583-cce433ddd816,119.09,electricity,2024-07-16
b9737d4c-312c-4987-8665-54e7fe5dbcdf,79103153-a3ab-4d54-aced-d530850c6b34,200.91,water,2024-07-16
0da2b07f-fef7-403d-b0b8-a432b342f193,aab7fda4-a7da-4e1d-9820-8bf5d472b0bc,674.29,phone,2024-07-16
51e37b46-786e-4798-964f-f0edd59617b4,5b353cd8-e05b-47c4-a58c-9ff1dfa4cfa3,853.85,internet,2024-07-16
c3621f9a-b9ca-4507-b2dc-e25028837174,6bf8b3cf-98b5-4d37-ab3e-85433d900abb,926.53,internet,2024-07-16
fe1c9ad6-ce8f-415d-88b4-b2c243db97d7,67ce2b38-b655-4f78-8936-547214277e5a,731.32,electricity,2024-07-16
ccbe0fe2-cae2-490d-85f7-3b33a4af35fb,a2be0333-4cda-4aa8-86a8-18020254d2d3,418.37,internet,2024-07-16
a1aeb056-1c83-430e-b8f2-5054ac2e9b2e,398ea6c1-66f4-4a33-bc6d-667e290383ec,491.16,internet,2024-07-16
02317863-5b59-4e7e-bd6d-ce544168dae1,9015642d-4ac3-408f-85c5-a6c0c5d10f17,297.12,water,2024-07-16
1a973666-4561-46db-914b-12845aa8be9b,0fa89f3d-4786-4711-a2ed-35b7d4055bce,486.75,phone,2024-07-16
bb35aa5c-2cfc-4fd8-a0d3-6a029dc39b17,f6184ed5-7520-47c0-9957-dc3dc0186d8a,424.46,water,2024-07-16
a1152342-cf83-4cd9-95b8-20f0d23a8259,6594096b-c286-451f-9ac3-b570cb5f90f8,111.11,electricity,2024-07-16
8f963f5d-6487-497d-9898-928397427823,2a8f479b-eb76-4086-8bff-bcfde36872f9,857.17,internet,2024-07-16
6a3bf796-a9da-4e71-ab08-fcb53b066629,082cf067-ec67-448b-997c-ef1cec7e4859,684.17,phone,2024-07-16
65baadc3-3859-4534-970e-4def1304027a,eca337dd-4e5d-4230-bdbf-531c8b5eb1bc,432.45,internet,2024-07-16
83106840-37cc-4cd9-994c-3fdc850459d3,1710a3fa-2dae-474d-a59e-da86fb39c227,181.45,water,2024-07-16
7de2fa7c-8445-437d-bc56-e61c2686e11d,343ceb13-9eaf-4c3f-8fcc-1a77443806b4,985.51,electricity,2024-07-16
e981fa0e-1e54-444b-9e20-97f102b9395c,2950f78a-0585-4721-a807-dfe4326d70b8,175.74,electricity,2024-07-16
f60a8d60-d825-4d6a-983e-7e41f4549d00,639f4411-1b43-48fb-8877-a8e4aff57fa7,970.07,phone,2024-07-16
91bfbaac-4442-47dc-983b-0e7a78efede4,e37d2c69-a15a-4101-a0c7-0c699e00ba3e,897.93,electricity,2024-07-16
7b5b0a07-a8b1-4145-ba3a-4624fafdefab,36d8b98d-c7a2-43ec-9015-86aa4a1bc300,790.84,internet,2024-07-16
02df2328-43da-4cf8-bcab-6a00f5cca713,a74e15f9-f422-4350-aa98-c5fdf0ecc9af,128.4,internet,2024-07-16
b23f1a36-eca5-401b-bd31-cee9e419f868,13676284-fec7-4267-9fec-880df34df592,186.44,internet,2024-07-16
022b8333-dbb7-4aeb-be5f-675ab615bbf0,6b91a336-ae42-45a8-b523-a6e8697ba88c,154.99,phone,2024-07-16
23f0f528-6bc6-4976-8b5e-ab4d1cb8c794,c2006121-9927-41d2-9315-266339621b47,780.97,water,2024-07-16
6fc5b186-fbce-4c92-97a2-dc104bcad256,d0653bd9-86a3-4eaa-8255-23248a868c66,555.11,internet,2024-07-16
64ee9f2b-043e-4184-bd0b-02c356d35874,320670b0-272d-4b67-8a91-4d4c61e59639,362.85,electricity,2024-07-16
61334803-eaaa-4149-9505-fdf370dc1ce0,db5a46c4-f791-4075-a3e4-25949cf9682b,289.25,internet,2024-07-16
ea746716-dd1c-46ac-adc5-63da77f8dc36,8a989caf-e553-4d62-aead-b548a52a94b9,311.72,electricity,2024-07-16
57b8e76f-489e-4c00-8523-79054704bc70,5b353cd8-e05b-47c4-a58c-9ff1dfa4cfa3,980.13,internet,2024-07-16
5265bdd5-b9b0-4ccb-8350-7cb1a04405d0,9512b058-0848-4825-b7b0-8e4a1b5debc2,501.97,internet,2024-07-16
ab44c6e2-97e1-49aa-ab79-c4743af18a79,ddd56ee3-dade-4579-9e83-78ca8adcd836,247.12,phone,2024-07-16
a27ec7a6-ef4c-4418-be51-b379fe81f3e2,b8de9594-9481-49d2-b19c-14e6125fb4ce,663.05,water,2024-07-16
938e5a34-e20a-4543-aec7-d47223c72a81,94307f5c-b3e9-4372-9a93-29060da8df85,161.03,water,2024-07-16
48a8ab07-c740-42da-8463-1513e6370cd6,03f15813-4c74-4b62-97df-a82c6d057340,883.12,electricity,2024-07-16
d0429993-b5eb-472a-b60d-4b1268147bd7,b2ac7344-ed43-4342-a950-3597e3358c9e,212.74,phone,2024-07-16
cf59a66d-1512-417e-8a5c-6bb408a52da6,1dd27780-f136-47f0-b4e8-8134339d9e99,513.12,water,2024-07-16
d4f534a9-2d55-4c5e-aa67-f96349e78dcf,639f4411-1b43-48fb-8877-a8e4aff57fa7,118.2,water,2024-07-16
319b4934-82b9-4bed-852a-eda025ee4f44,9a92540a-d56b-4296-8a51-27e61b11781b,676.03,internet,2024-07-16
93aa46e9-5f52-48dc-8105-27272c1bd8c6,37b32351-a129-496d-bbc6-8fdf5a842490,728.48,electricity,2024-07-16
828f08d0-57ac-48cb-a9b6-7d068c7d1264,0ea64f58-ae06-494c-a3e1-b9434e6e86f3,194.09,phone,2024-07-16
f3f6ce11-55cb-440b-bd1e-c97d1b847d7e,f45195f4-2e5f-4b40-8a84-56fbf1006c06,664.41,phone,2024-07-16
1964a82a-7653-41ed-b5aa-4e169564add4,57576797-adb7-4cb4-99ae-6fb391529b9e,571.93,electricity,2024-07-16
2a5c0443-c9de-45e1-a30a-335d96768572,66ac3b40-45b5-4916-bdc6-6b3253b6ed4f,280.16,electricity,2024-07-16
0b73c437-2a5f-4e55-80ab-ca95b4a379a1,e5bf860b-ff73-43c4-aeaf-0b450b8b195f,60.59,phone,2024-07-16
4087feb9-bf60-4c3f-860f-81e9cf4f2c7e,1797f1ad-3ce8-4be1-af4f-c7005a639fbb,796.69,phone,2024-07-16
8fdb00f9-2d95-49d5-8496-107b39cdbd55,bb14b7c7-2776-497c-bffc-81a5f55b413e,536.8,internet,2024-07-16
ef99b1b2-1726-4eb6-8e7c-b5640f8ecacb,3d116af3-f8ce-43f6-a8cc-c5d91a040425,230.25,water,2024-07-16
fd689c3c-34ee-4cbe-abda-cb30ba605c33,dd3fd339-b87a-4b31-8429-753dcb6a2370,939.11,phone,2024-07-16
2328a95b-b982-4f34-8f62-2446b0322202,78ee1192-d509-4dd5-a630-bb7ae2fe03a6,826.04,internet,2024-07-16
c65a7a3b-d290-49d5-a25b-07e3b4fd9f3c,f8549433-7d03-4f2d-9695-89bff878673d,961.93,phone,2024-07-16
3fe0f129-2b1a-402c-95e1-4d12cf775bde,107967a2-d9cd-4be3-9d6a-a9d432309e24,446.22,electricity,2024-07-16
40a3c586-7eab-4f01-9079-0783ace16d3d,26e21bf2-64a0-418f-9de7-c6df89bce477,366.74,phone,2024-07-16
121bcde3-85e7-4592-bb55-7866b12e7203,4082254f-cb49-43e3-91b0-8f90fb08cd67,94.76,internet,2024-07-16
31e39d6e-2ce6-490e-be26-195c1993b1e0,0ea64f58-ae06-494c-a3e1-b9434e6e86f3,796.02,internet,2024-07-16
82dfab5f-4c5f-4beb-9321-161845bdc415,25c2415d-6ac1-44f5-a670-0d019490ea89,820.88,internet,2024-07-16
4e70f5ca-e270-4035-bf0d-94d41303b340,4ab3e9d4-1ea1-42f2-a169-9182b4e6c423,148.01,electricity,2024-07-16
60a08e2a-5c99-4508-b620-374fc65132e5,a3f17b27-e94e-46b4-92d8-222f79ff0788,316.3,internet,2024-07-16
b7a24005-60ee-4f39-bd22-8d701707c800,713f35fa-6443-44d8-bff1-ad0682e0238e,880.5,phone,2024-07-16
88c4ead0-ec1f-48a0-a57c-fec7d21dac7e,dd3fd339-b87a-4b31-8429-753dcb6a2370,314.67,internet,2024-07-16
8eef0a65-f583-4b49-a230-29f4b4015a0e,c738f92f-3854-4baf-b902-542f05bb8bb9,439.79,water,2024-07-16
f50149c0-17f0-40d8-8807-41c13d253b44,b2c9302a-89df-4214-bc0c-38a45757625e,176.0,internet,2024-07-16
829177df-dc65-42fb-9df4-3dcca734bc52,76d1555a-04d5-491a-9404-de3bf0b122dd,755.22,phone,2024-07-16
7b762c11-6f64-44a4-b62c-c23c9aa01b31,6b513444-6711-4800-9d58-1ccb96c0d28a,56.09,electricity,2024-07-16
f7df9e87-3999-4c04-b311-bb9367938843,e1b31684-2bc3-48a6-a87c-0b3e18411347,333.38,water,2024-07-16
5368bd2c-d565-4458-aa15-5ee054ddc87a,b7e7066d-f365-4560-8f86-273ce1b19ed6,421.48,phone,2024-07-16
6662a7b9-5cb6-41aa-9ab3-7ae2ac365024,e37d2c69-a15a-4101-a0c7-0c699e00ba3e,604.56,electricity,2024-07-16
b613d3f2-ffa8-4222-881e-0a7e47bca46a,d58ff503-51bc-42a1-8e8b-ca58796e9011,272.89,electricity,2024-07-16
1f0a99ef-7450-4977-a289-859d4274aac2,c5e79f8a-2e6a-4f84-9902-fa79c514c982,623.51,water,2024-07-16
cad147d7-cc0d-4679-bd9c-f6782fd3d4fe,3bb6a28e-3b51-40ad-a8a3-7f0549e73a1a,526.18,phone,2024-07-16
7d64b957-3fef-4142-867a-53bff5cd2c97,10540fb7-898e-45a5-94f6-9519636c1401,895.18,water,2024-07-16
e7d33085-4b64-4e66-99d1-4f5e08e183c1,a77372cb-aba3-42d3-9b86-182b5b7c949c,548.52,electricity,2024-07-16
fb1cbcfe-8112-4c22-8796-fe9919fc9ac5,d5cd43a6-81b0-4251-80bc-145be667aef2,160.98,internet,2024-07-16
82b44f68-1232-4e5e-8d90-94233d646609,63624f56-8f53-4ee1-a58f-0145a7f00f08,929.06,electricity,2024-07-16
d7a14fa0-4774-454a-a24d-15f6db2c09bd,1224f92d-af27-4910-8513-4f6f6bfd11e5,312.95,water,2024-07-16
95f7aa8a-f22c-44f3-b2ce-942698e010e1,ce41d52f-6ea1-473d-9202-25fd4487f090,368.5,internet,2024-07-16
4960894c-19ac-431a-9a51-4ac3087d5351,362b6a34-c064-4d92-acb2-aaff4bf07602,181.7,phone,2024-07-16
b0591365-c79b-4a0b-94fa-ae90919f0f5a,842e877f-8ebc-49ce-9c80-eb3590f0ce97,145.96,phone,2024-07-16
05ebbeb9-5bd0-4930-8e72-d9bfc08e77ba,a46bd45e-e598-4e4c-9184-60f45c3a4c7f,707.63,electricity,2024-07-16
499e4ade-7044-4809-904f-c29722c1359f,e2f87f1d-ec6d-4fef-ac8c-08d2fc871188,944.59,internet,2024-07-16
1bf95b9a-785f-4b0e-9abe-663f7e8866b1,a935b924-66b4-48b7-a875-13be5bb783d7,825.93,phone,2024-07-16
30736116-5950-429c-a629-60a4e6114889,980d8c9d-35d9-4be6-a30a-2fdf054191be,588.41,internet,2024-07-16
c30ba899-81e3-41aa-b2d2-f2b75962d3df,79bf195c-0d1b-4783-8e37-8f33a55fbbc7,522.37,water,2024-07-16
1557e951-b04c-40be-b403-6384f044824b,8874b5a5-c020-4fbf-b07b-d7cfb2330846,333.99,phone,2024-07-16
daa77aab-f479-473c-8c35-22d566997271,d2b1f73d-f9c8-4711-b93d-57bb2d75afeb,986.99,electricity,2024-07-16
c51dc1dc-e44f-4037-8476-8c5acf97242e,b0ed74ce-26ee-49c2-bc0f-e29be429d7cb,748.23,water,2024-07-16
