investment_id,customer_id,investment_type,amount,start_date,end_date
1c6a2fd2-451d-48a7-98b5-0d74c15a7c2d,dedc4ea4-384e-42fb-a05a-6845f212fa0f,real estate,188789.31,2024-07-16,2025-04-07
4ecb7c34-8c7a-49ce-bf8d-b7f176bad11c,732b6051-d384-4a3d-ac3d-1cec6e104673,stocks,44382.91,2024-07-16,2024-08-28
eb8f316c-bb1f-4f09-b79a-9c0aeeb709c7,e2f87f1d-ec6d-4fef-ac8c-08d2fc871188,real estate,169176.69,2024-07-16,2024-07-29
a6d06654-b773-4d39-acb8-63054924cd6c,8c73b499-5002-4f39-9dc6-d0294660aac3,real estate,51338.07,2024-07-16,2025-05-01
3675109b-ee56-42e2-b597-477b2a2d8d5f,0d1fcd9a-6779-4f15-9d51-632df77f685f,real estate,33603.54,2024-07-16,2024-08-04
f900fcf6-92e7-4eb6-b028-d0fadb3b2e3b,a8fe20a6-a347-46b8-9484-c2c4e8605a8e,real estate,175247.45,2024-07-16,2024-11-30
e989f95c-9703-44bc-aa26-4e36e3a05fbb,0c54dfbe-3214-4cea-be0f-c4440fe99218,mutual funds,196468.38,2024-07-16,2025-03-12
338698b0-097a-4c60-8a8a-3a79774c7926,14e0e302-64f9-4fa0-884f-4095c3a71565,real estate,176776.74,2024-07-16,2024-11-23
0d97adcf-5d2f-4025-bfec-09c42eb37405,e2f7044d-6298-4d92-852b-6e994581ea71,stocks,141136.29,2024-07-16,2025-04-13
41e6a312-549a-49f7-8b45-cf5378c2a0a3,d0f61ab0-c106-43e8-8788-e7d0425f16b2,mutual funds,95945.39,2024-07-16,2024-10-28
18a43a00-97c8-413f-be49-a2c10a340559,dd6d99fb-ec98-41d3-8e24-3a5f4942361a,real estate,58769.65,2024-07-16,2024-08-14
5f5b126b-f769-420c-8adf-8ad7b4c7a640,d78aca7f-d8e4-4b3c-b353-3a5aac26cca5,mutual funds,90758.22,2024-07-16,2024-12-13
8dd39a8c-7101-4d0f-9bf8-abac6b861858,2a040cf8-b189-4f4e-9dd5-825d8c909694,bonds,187413.04,2024-07-16,2024-12-15
5e80551d-817a-49e1-9b2e-9eb11c84a083,60c53869-0962-44df-a58a-8ff8ee1aa0e0,stocks,143074.77,2024-07-16,2025-02-28
9b37d953-bd0d-4509-96f0-559d567e362e,0cda7cfe-dbb2-4efd-85f0-f98d1523570c,mutual funds,85041.74,2024-07-16,2024-07-30
a2be511f-1319-48c4-b6a4-6214495d65a5,ea2480da-8888-47eb-87b6-ba5818dc1e2e,mutual funds,27168.28,2024-07-16,2024-08-06
8386532a-714b-4bd3-a13d-ba9684e4bb31,260c24e7-cc7c-4ec0-a6c1-c2bf8f7fa694,mutual funds,182095.89,2024-07-16,2025-02-06
b03d3b34-41da-443a-a8c5-ef02cd48f7a4,ae7757be-46bb-449d-8542-800abbb0b15f,real estate,156385.46,2024-07-16,2024-09-24
b9d94a08-bb1c-45c1-b103-375c7e3ad47f,b072d148-5827-4ec0-a792-f48ccc37e584,real estate,37825.42,2024-07-16,2025-02-22
413b0fe9-18f0-4855-9aa9-b4b45a21e9de,c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,mutual funds,7278.47,2024-07-16,2024-12-25
cbfab6ac-7bc4-43e0-8675-f0bf97152ce3,615fb8f8-d166-4f69-a380-a365cfe9e293,mutual funds,18287.16,2024-07-16,2024-09-15
457c7de8-9493-46e5-ae24-bf6c1d39c020,b81f3cb7-87e5-4f09-8557-8fb7648ff0ad,bonds,77929.34,2024-07-16,2025-01-16
d27f636c-4b01-4022-a159-bc525da75b3a,8e76b968-6332-4d97-98dc-2ca3274cc548,mutual funds,60357.28,2024-07-16,2024-09-08
117efeeb-88ce-48ca-a8ad-5bb14aa7cc19,c4da6ba5-fcc1-40ea-88f7-4fc8f81adcd6,real estate,60729.42,2024-07-16,2025-03-22
c929511e-130e-4e6e-a956-7cbab51f9cbf,ebf8e1ff-173c-4315-a6a5-cad3c8b5221b,bonds,185831.66,2024-07-16,2024-10-21
40a79ad6-bbdd-4eec-a225-e6c4dc606d0c,135c3947-4f9c-4b35-9691-0ef20c513af0,stocks,28072.88,2024-07-16,2024-08-02
57a3cc75-99f8-4cc9-ac84-7e389e549e55,8f06d14d-eca1-4c36-aebe-863d34769e1c,bonds,136938.42,2024-07-16,2024-10-05
50ec8310-12b5-4ade-a1a3-1309bc4ab65e,ed521ec7-d490-4290-bb45-dc4a1bf663c4,stocks,127337.52,2024-07-16,2025-01-25
07e800a8-827e-4a7f-800c-dd8a13f16652,bf4821ae-7c74-4c2e-b28c-c497ad5e5b0d,real estate,51828.36,2024-07-16,2024-10-07
6a995deb-8895-4d6e-8167-c1b63f6fdcae,78cf4968-a022-471a-a88f-a6f6145c4140,bonds,54433.6,2024-07-16,2024-09-22
da397500-b80a-40d4-b9ee-d86d61949741,88e1dceb-ca49-4c10-a37e-5768515195e2,bonds,32916.78,2024-07-16,2024-08-31
352d85d7-9b36-4708-9fb6-c3bf446da875,c7864f8c-7399-4bb8-9182-c5a50a6cf0fa,bonds,86196.23,2024-07-16,2025-03-29
abea44f0-5d24-471c-9425-eef1a7483ece,0bf25a8a-872d-4ba7-96ba-e7a91f23d71e,bonds,105648.57,2024-07-16,2025-01-22
2a084582-f729-462d-afa5-468cb2e5a05c,b072d148-5827-4ec0-a792-f48ccc37e584,real estate,148393.53,2024-07-16,2025-02-10
e68cf6cd-4134-4b52-aded-bf03c7de42f4,0da86ada-7fc0-41c8-9465-a9945a6ac393,real estate,24242.82,2024-07-16,2025-03-06
b43e13de-556f-4101-b3b8-3ced4440a4a7,bbc2d466-2dab-40b7-ad46-a2f4ee0da83b,stocks,151101.56,2024-07-16,2025-06-21
77b49d44-0a94-4013-a698-586196d1d1d6,c3812007-f9c7-4498-a534-1528e0b92796,real estate,198684.99,2024-07-16,2025-04-30
91d9d116-4d87-4156-b584-77fcf9a60146,12b14adf-c156-4fd9-9b03-fc728f2385c4,bonds,154374.33,2024-07-16,2025-03-28
4595344d-dfad-46c8-8aef-6cacd6ce10da,8bcec054-6ecf-4a6f-9fe3-4c7727220487,mutual funds,184829.32,2024-07-16,2024-12-06
c881ff21-8334-46ad-b1ef-c79c956261f1,81627553-2c2f-448e-8c22-d6a920443593,bonds,137027.81,2024-07-16,2024-08-24
b836a51f-8f26-4278-ab7c-177680036ad1,42a2cae4-056f-4056-a453-7db4e99bb7b5,real estate,77348.57,2024-07-16,2024-11-16
31d47e52-fd73-4840-936f-80be568288ad,b81f3cb7-87e5-4f09-8557-8fb7648ff0ad,bonds,28542.6,2024-07-16,2025-02-05
5c90339b-394a-4784-a64a-0c76f847e95c,4f634f1b-548b-4fd4-8819-a825816b7cfa,bonds,52445.3,2024-07-16,2025-05-25
f6061798-ad15-47b7-bc31-fdf5c85c9b5a,a4fcbdee-b49d-4b3b-bff0-599ae2ba257e,real estate,118823.43,2024-07-16,2025-06-08
fec349e8-f8b1-419c-8a8c-51a9e8932529,1dd27780-f136-47f0-b4e8-8134339d9e99,mutual funds,54994.44,2024-07-16,2025-01-31
a6e73cbc-89c0-4b88-92f9-4242fa267a06,771da71e-a416-4dff-aed6-913b8be4dde0,mutual funds,69511.3,2024-07-16,2024-08-12
7ba7a606-5535-4e8f-ad55-e07d88fc3387,a56fc524-9660-4b3e-bc6e-79d2184709b4,mutual funds,190821.81,2024-07-16,2024-07-27
2701ec00-0817-4d60-b67c-056ab3e4ddf2,8d08f703-1fc2-4aac-9fe6-787a517da5d9,bonds,113433.24,2024-07-16,2025-06-19
f5411c8f-8741-4c24-94b3-9bf652b004ab,a807e114-cb38-4781-a8e8-45e978347ae5,bonds,78480.14,2024-07-16,2025-06-15
aa5e3a5e-cbc6-46e4-bdbe-e48a73054fa1,6b62d262-1aea-4423-b4d8-2a7546ca380c,mutual funds,177267.06,2024-07-16,2025-03-24
5de44de4-99b2-47c3-b2f7-f94b9b4a5aa0,94947930-ff42-4266-8f66-5589d2b3ebe8,bonds,184597.14,2024-07-16,2024-10-13
00b9cecb-ba49-4f3c-823c-a8504b138343,0922a666-b4a1-4520-b928-5aa6f6c34cae,stocks,156018.11,2024-07-16,2024-09-15
54454812-efd6-4178-a2ab-5ce9b12ea55c,e1b88b80-b101-48d9-bbec-58ae5afe2370,real estate,144594.5,2024-07-16,2025-04-22
6745786a-3dcb-4dfd-983e-df4b553eb424,e01fff33-2e2d-4163-b7dd-3442e171d717,stocks,173960.66,2024-07-16,2025-04-26
5ed555fb-d858-4666-b0f7-794101605a09,c0bdc20d-cda4-4030-9739-7820714500e8,bonds,100582.99,2024-07-16,2025-01-08
d9877d86-3daa-4403-bfdd-f8ed26580bc3,e3163881-a1d0-4792-a213-acb6dd424eb9,bonds,109901.81,2024-07-16,2025-06-11
1a41e4e2-f598-4c38-907f-ebb3a482c313,e1b88b80-b101-48d9-bbec-58ae5afe2370,stocks,8626.21,2024-07-16,2025-07-03
104ff46c-c33e-4669-852c-6d2b98d4e123,edacaadd-409a-4f27-baae-a03e0ddcdefc,mutual funds,89724.56,2024-07-16,2025-05-14
23a914a6-36c3-4d3f-bc68-ae29c5a300d1,246b35fb-5ca3-4538-8c19-598b7b81ce26,bonds,109563.43,2024-07-16,2024-11-15
af574979-5b93-4f5c-94a9-f3f58194fed7,26e21bf2-64a0-418f-9de7-c6df89bce477,bonds,171825.05,2024-07-16,2025-06-25
815caba7-377a-4018-b27f-8b8aa0f87dea,fae210a9-9b61-49f7-9df7-23ef5df9bfc0,real estate,150194.59,2024-07-16,2025-07-01
c32b67c4-7f34-4c6c-9c2d-ea300d9b6f9d,7af68ebc-24c1-479d-b310-b72c99e1b45f,bonds,59390.13,2024-07-16,2025-05-31
c63fcf53-08c0-4939-b969-029cb4d0a73a,bceb5f1b-c50b-41b2-a9d2-d4d56d8d889d,real estate,54231.47,2024-07-16,2025-01-21
0ab61bb2-6820-49c3-953d-44294d58058e,35dfb0aa-becd-4228-aed4-1c6d538c78e6,bonds,114896.67,2024-07-16,2025-02-22
b951b91e-bc46-480c-923a-44001baa85dc,58456d8d-1104-4efe-877d-47ae273c03b9,stocks,179355.75,2024-07-16,2024-09-09
6eaaebb3-d312-4ebc-b01e-8c5a6419ce2b,e2e3da52-fa08-45e0-85d6-dd7e92449df5,stocks,118981.18,2024-07-16,2025-05-26
c4b712c2-6748-4587-8abe-d6dd61b6c0cc,2abfeffa-29bf-4298-8bcd-9893ef5da72b,real estate,155328.96,2024-07-16,2025-02-19
8c225d16-855c-43ed-99d8-91d0ebae3ce1,e6a0ac19-f16f-4a81-8bd8-fe6bdf8272ee,bonds,98817.39,2024-07-16,2025-06-02
2d841ad1-7bae-4a61-8756-e48b3e0f37a1,de3d47fe-3530-4126-9554-4bcef1c7a2b8,mutual funds,5398.08,2024-07-16,2025-07-13
72644fff-13e3-4209-b242-de9a38d5c9a6,30e78793-37e2-4ed7-8f63-9197c604a549,mutual funds,149040.83,2024-07-16,2024-12-16
5e70db4c-f8ef-4084-b000-688ede4f8e03,be02aeca-3d7c-421e-97c8-df4baa887929,mutual funds,43201.33,2024-07-16,2025-03-07
f0904d55-d903-41c9-b12f-0d65e46e5006,95f11f0b-eee3-4b3f-aa0d-636b6e778c2d,bonds,47989.33,2024-07-16,2024-12-01
700fb2ba-2d21-4b24-a8c0-ab9ade57e912,2e8d364d-3dbc-483b-8b6a-16fa43d77bc6,bonds,111851.32,2024-07-16,2024-10-24
09d2dacb-01bc-486c-bb07-a92879e59451,d49ba8f5-8d9d-4bf2-a0a3-bc9ef9d61335,stocks,176351.44,2024-07-16,2025-03-22
7db02d62-626c-4ab9-940f-da704d7426b7,4b83b98e-d5db-4de8-89e7-129504fcadc0,mutual funds,156863.92,2024-07-16,2025-02-14
5e5c1311-f9b3-4ff1-81ca-b08a7d8983d3,0ca8eebc-0196-4517-9fe3-b80fcf304b1f,real estate,49834.86,2024-07-16,2025-07-12
fa5c647e-00e7-455a-9737-e31151246241,f12bb9dc-ec13-4a53-adbe-7735ccfc3c2a,mutual funds,6098.33,2024-07-16,2024-09-25
a6118248-bf07-4479-a55c-c3f5f350ffb5,931ac43d-777d-4a89-9d21-941fe19764c3,real estate,168383.06,2024-07-16,2025-01-12
c5644ed3-e229-41fb-b4f8-09b2b875dd47,ddadd429-3302-46ab-a932-f07360042aef,stocks,168387.21,2024-07-16,2025-02-17
23cf086f-5668-48bb-8954-97918bc9c188,3bb0b5f3-dba2-41d4-ac07-aa8b74d23ec5,bonds,161145.13,2024-07-16,2025-03-16
540317d7-39d8-44ad-a98f-f0ded984dc45,e2a06cd3-b61f-457f-8a02-eba94d02a930,mutual funds,166687.61,2024-07-16,2024-12-24
e0befd64-76cb-417b-a334-6d0198ff9871,39580d6d-bfac-491f-a040-b6b2f1acfa60,stocks,180317.28,2024-07-16,2024-10-31
d055c7e8-01f6-486f-aaf3-4d476ef43bf0,f5f4f89e-efbe-44f0-a7ed-bf2dab926ee0,stocks,193799.78,2024-07-16,2025-01-10
bbad5b3f-defb-4a65-8d7c-633942213309,70391cf9-9e69-44ca-8008-3a3b6df6ea00,bonds,193234.44,2024-07-16,2025-03-20
4651b0c9-3532-4523-9f5d-6342f8cf7100,c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,real estate,71978.52,2024-07-16,2024-09-20
669073bf-bbd6-41fa-b0ac-64876f545de7,5aecccec-2186-472f-95cd-ea185e4d6757,mutual funds,12989.22,2024-07-16,2025-06-02
06fda576-dabc-433e-858d-7bc8597a6bae,286de7d2-0635-4be8-8f77-f0eefd9a32e1,mutual funds,12135.36,2024-07-16,2025-06-30
05ca0bd5-14ee-4d7f-9435-96cf54016f57,023fae05-8cd4-49df-b38c-35d47c27177e,stocks,133249.12,2024-07-16,2025-05-24
d2ccdca4-f6d8-4f17-9300-54705c630b10,2a040cf8-b189-4f4e-9dd5-825d8c909694,real estate,87155.83,2024-07-16,2024-07-26
00da5ff9-949b-472f-879b-355ea8ca7317,dbb74352-3742-4b29-b09e-8e3ae1630cac,stocks,184279.98,2024-07-16,2024-11-02
92f7ef84-fd5d-46f7-9d57-50c89a4c20b7,2abfeffa-29bf-4298-8bcd-9893ef5da72b,stocks,52489.42,2024-07-16,2024-12-10
e9784cce-affb-4b30-bec8-39e8ee2ca205,342ca4a9-e041-4459-a8a3-2f18a95d029e,real estate,119860.14,2024-07-16,2025-01-27
47ab1cfb-04df-4341-a476-e293f8d89768,84f60ead-eb46-4fa1-8bd6-7460e5db87a9,stocks,179501.69,2024-07-16,2025-03-18
b97d79c0-19cf-4f0f-8e2d-24fa1328ff17,54668650-832d-4f00-ae8f-ebc904df9047,bonds,121197.88,2024-07-16,2024-08-14
3cf35091-036b-4fcd-aee0-a2510a5460a9,22a8dc4f-f132-4ff4-992b-8f8d42581e30,stocks,118160.88,2024-07-16,2024-09-02
6515d5c9-1a40-4a95-84f1-feb6a519d635,2dd4b017-3ef9-497d-8f77-e0fbfbabcb63,mutual funds,14891.53,2024-07-16,2025-03-02
33832472-2b24-469b-a0f3-ab89923de0dd,8874b5a5-c020-4fbf-b07b-d7cfb2330846,real estate,52417.36,2024-07-16,2024-09-16
dc7ce231-9e6c-48e3-9cc0-decd20bfd448,cf14d4fa-eb7a-4d99-bb84-f1d7b47ea34b,real estate,111382.98,2024-07-16,2024-10-07
d1f10e4b-0102-457a-9428-f98455166618,77f39381-cbc3-4a55-b50d-a03f266b4409,stocks,118052.25,2024-07-16,2024-12-15
372ce3af-0879-4a29-8ae6-a776b5f4bb37,57576797-adb7-4cb4-99ae-6fb391529b9e,mutual funds,63650.78,2024-07-16,2025-01-07
d80bc206-9b63-4607-a5a0-156871a4b941,0d1fcd9a-6779-4f15-9d51-632df77f685f,stocks,25405.16,2024-07-16,2025-06-25
4509c862-9a67-49d6-8e13-472c899c8868,30e78793-37e2-4ed7-8f63-9197c604a549,mutual funds,192345.29,2024-07-16,2024-07-17
fa8ae985-a0fe-47e9-805b-d7da7a6045ae,5566fa82-adae-4b7a-866d-3d19ae91bd96,mutual funds,8501.67,2024-07-16,2025-06-30
96284326-efc6-4ca3-86cd-74afa0041dd3,bbe7f53d-127d-4dc9-a4b0-d0e14170315b,mutual funds,79030.51,2024-07-16,2024-12-17
b360fbb7-313b-4d5e-b45e-5fa014924729,cf9b964f-1ef4-4347-8e03-42a4c2cf83ad,bonds,139168.69,2024-07-16,2024-12-24
56f82ca9-69d7-40e9-bcb9-65ccfdbca3f8,ee26a58f-9ea8-4bd5-bd6f-99bde36a96f3,real estate,35081.89,2024-07-16,2024-11-14
b2312ed4-719e-4bd8-9558-0d954318253a,4f7aa179-5113-4726-880f-da7e23b79580,real estate,77710.4,2024-07-16,2025-02-26
6b16fc1e-89ce-4054-be44-04557482bdd8,29f239ea-e87b-4f83-90a0-e5184469a4e1,real estate,47570.92,2024-07-16,2024-10-21
a2e56ae1-1547-4dee-bd86-241da17d926f,23d7c453-8d5a-4d60-94ac-37adb7a71a9e,real estate,31139.08,2024-07-16,2025-06-30
6899a9d6-e321-46f7-8899-454768d6d071,814e8d35-842a-45fa-9be3-49ec90ca3612,bonds,82287.0,2024-07-16,2025-05-09
73a32e95-946d-4a5e-8c3f-6cf9e1c011b7,9deb428d-3271-43b5-954d-47949c1d7c03,bonds,45162.99,2024-07-16,2025-01-02
08f55bb8-1b4f-4113-82a6-fbe9bd5ce19e,ac801275-ed14-462c-a968-f231699d5ecf,bonds,124756.04,2024-07-16,2025-04-20
606ec80d-a319-48fb-ba44-c98ccbfb78d7,4b3601bd-e405-4392-a368-96f75425d3f6,mutual funds,97692.85,2024-07-16,2024-11-15
630384c8-c843-4547-b4f9-0e9880dd736e,e51e4818-6699-4eeb-bcb6-aec7abf4ed17,mutual funds,122124.69,2024-07-16,2025-05-06
df00dd5b-d674-4a38-811c-0fc011f2ac2a,9015642d-4ac3-408f-85c5-a6c0c5d10f17,mutual funds,135146.56,2024-07-16,2025-07-01
87b746c7-f4c6-42f1-acf2-a36750c9be0e,ceaab1ef-c931-4f78-aa29-c364570caf03,mutual funds,6152.07,2024-07-16,2024-09-13
8b12b641-8059-4506-aaa4-964ce2a65b18,7e189280-871c-41df-a674-f2fca2b6ea93,stocks,37013.96,2024-07-16,2024-09-22
101f5e48-81b3-4e34-8803-945885925f22,e8d43d5a-3ff6-4cac-af1b-70d45390d83f,real estate,126008.19,2024-07-16,2024-08-23
71dc4b8d-342b-4172-b24d-9acf73bfbae3,c1d0106a-970c-4843-96eb-83ddf9bdce3f,mutual funds,122341.63,2024-07-16,2024-09-02
e2a44a99-8976-4abb-8886-b167388040b2,e01fff33-2e2d-4163-b7dd-3442e171d717,mutual funds,168000.92,2024-07-16,2024-07-30
9275e6f3-5484-428e-9f06-a92fda7b4848,c1e91344-9817-4384-8ead-dc8449ec27e8,real estate,188781.87,2024-07-16,2025-07-02
a5df6011-27b6-4b91-b153-4419e2e64e1c,099bf6cc-dee7-48b6-83aa-f350a37dcb08,real estate,193839.16,2024-07-16,2025-01-26
9a694c5c-fb41-49ca-8495-ba2dfe8eb5cd,c4674fde-825f-44a5-94b8-b846fe5e2039,bonds,132778.08,2024-07-16,2025-05-20
157de8e8-f023-4c80-a90c-8fece143f4f9,cee44ee5-e6df-4b21-b855-0c1901f313f1,stocks,58346.01,2024-07-16,2024-07-28
a8c7dfb6-0341-4f0b-a64e-ad037d4cd664,a74da7b3-637a-43e5-9616-31d36742039c,mutual funds,144694.76,2024-07-16,2025-03-15
cee51ba6-629c-4f56-8bb8-a81f2cbecec3,78da46d5-801c-49ea-a8a2-75010b63cdea,stocks,194514.73,2024-07-16,2024-10-14
c7dd2112-35c0-495b-bdec-6b10002a617c,8874b5a5-c020-4fbf-b07b-d7cfb2330846,real estate,161282.25,2024-07-16,2025-01-30
3e2fc0fd-1963-4631-98f2-d2293eac0271,b5430a03-06b7-4f98-9cd4-a8cbb7ee2141,mutual funds,188288.92,2024-07-16,2024-08-05
5dfd49bf-1954-43fe-95d4-08105988e2b0,bbe7f53d-127d-4dc9-a4b0-d0e14170315b,real estate,195148.23,2024-07-16,2025-03-28
04af016f-fd9d-4046-85d1-ab9d72283837,594a3a78-6f0c-4d9d-a2a1-bb1e2af91e22,real estate,26855.54,2024-07-16,2024-07-28
85b13b02-834f-4595-ac55-fdd8c1cfe106,b623a260-7c27-4445-899c-90f0fbe0f687,real estate,137526.55,2024-07-16,2025-04-17
c08afdc8-1e5d-4da5-9b4b-8119db889808,74aa7228-9a2f-4134-b962-469a7d876753,real estate,190936.4,2024-07-16,2024-10-17
577c56a6-062a-4ab0-a4d0-584b023fc4e2,2c76f25e-e998-4c38-8d66-2c9e50705aa6,stocks,42218.91,2024-07-16,2025-07-11
6dbaeb88-1be9-4b91-8f65-4a15b39883bd,ac801275-ed14-462c-a968-f231699d5ecf,stocks,141260.36,2024-07-16,2025-05-10
9109995c-50f6-47c7-8fcc-c6a2dcdcd829,203133e8-ce2a-4866-9e5a-7bf8916e6e68,bonds,68796.19,2024-07-16,2024-10-28
d4e92b3d-257b-4911-9d47-85cebcdd8a44,1da40783-1d8b-4287-a5c5-a4a09ef635c4,stocks,34470.53,2024-07-16,2025-03-18
bffb555f-62aa-4e70-ac18-f8eb26d61b6c,c1b255db-fcd3-4961-b710-896ac8adfba4,bonds,61258.91,2024-07-16,2024-08-23
9720385f-4004-47fe-a3a3-e8184ed4cf81,fedf5a26-f909-42d7-94ae-b6329a72d12a,real estate,21816.11,2024-07-16,2025-04-06
328e4a79-fd82-4d04-9c52-99224401b4e5,223fd757-edd7-4024-8882-7118e145e73d,bonds,95667.94,2024-07-16,2024-08-14
2656a4ce-bde7-4bc3-a9da-b4b6c54e8ee7,788d543e-c4c4-4dbb-9997-732f17491a98,bonds,69168.75,2024-07-16,2025-01-22
2d5e5328-82f6-4553-878e-9ea2a05eb147,25bf6d38-c4cf-4b14-b8ce-9089a747a933,bonds,49499.37,2024-07-16,2024-12-09
c71392ad-3447-4191-904f-1a8d4e88591b,9a3b8c49-fdb7-4838-8f62-1af7eaf0f24d,mutual funds,60592.77,2024-07-16,2025-01-26
43ba52dc-49d5-4606-bc86-5ab40869e19f,76d1555a-04d5-491a-9404-de3bf0b122dd,bonds,181877.57,2024-07-16,2025-06-05
4a146444-cc38-42ff-b7aa-a12ea6e9440c,bacfd533-b16a-4759-af51-d87ae33c7698,stocks,58433.74,2024-07-16,2025-03-23
08ba3787-e341-4a8e-b311-9e7392c06a23,34c1fd15-a6a8-4a8e-98ad-b7fe67dcdc72,mutual funds,22631.65,2024-07-16,2025-01-02
26d22318-f642-4255-b78d-4e36a416d6d9,fd828162-a6d9-4743-a204-6fa43bf4dc97,mutual funds,8250.22,2024-07-16,2025-03-05
53f419ec-4647-46ff-8b80-ea3aa84ac6d9,d391fe8f-afec-4f9c-8006-99aa6c5b4345,mutual funds,120747.94,2024-07-16,2025-03-14
daa296b8-b894-47fe-9a95-6ba7d69054b6,1bde2e97-674c-42e4-a8bf-93f5a396216d,stocks,24751.24,2024-07-16,2024-11-26
27d78533-e80d-46fb-b435-1746fe7002d1,dd011fc1-8f1f-46be-96a9-34f8a91b2fac,stocks,37881.94,2024-07-16,2025-04-29
ee04a6cb-2fdb-41a7-bb67-a44839171ea9,c1e91344-9817-4384-8ead-dc8449ec27e8,mutual funds,192864.15,2024-07-16,2025-04-21
2a228be7-2a99-4870-8436-14beef491cce,6b2fb5ff-315c-4b0b-a33e-40982e0944a7,stocks,142851.73,2024-07-16,2024-10-24
e83040d1-c965-4b25-90ba-90727b41a46f,c43bf480-3ddb-4dd6-a024-9edf885dc19b,mutual funds,169733.6,2024-07-16,2024-10-31
b57d9d97-52b5-414f-869d-4815422fd951,8e76b968-6332-4d97-98dc-2ca3274cc548,stocks,146320.18,2024-07-16,2025-01-26
e538e715-6fa6-43d8-ad65-d8659e423b06,cc4cf47c-1010-4831-8bbb-625dbe35b584,stocks,154121.63,2024-07-16,2024-10-09
bbbd3682-210c-43bd-895b-6098de126674,a48b3ad7-c3cd-4772-a8f3-bb4cfecfebe6,bonds,129533.96,2024-07-16,2024-07-17
b25b65e2-1e60-46d2-b703-03e7c1ced569,d0957509-c90b-4510-ba70-766955fe7c42,mutual funds,97581.28,2024-07-16,2024-08-16
71b96899-b04e-4e2f-8b92-181f49b83168,f7e6b8f9-49de-42fe-a3c4-163318e14503,bonds,160724.46,2024-07-16,2024-10-12
78b748a7-ed36-4ff4-8a43-2791eec3553f,1127c142-d87f-4d29-8b11-f71505b724fa,bonds,188755.0,2024-07-16,2024-07-18
6b9e8614-141f-44d0-9295-14a23fdc572f,0c44b159-6c11-47b0-8b35-59b32202a52a,real estate,193914.44,2024-07-16,2025-01-01
068d6940-5c75-44f1-b4e6-03027af72396,15728de3-4df7-446a-a3c5-a08c554f1f0d,bonds,199825.61,2024-07-16,2024-12-09
6a0812a1-c8eb-4041-9b6d-027fee99ce6d,935655fb-f2f7-49db-bab5-35e09bed94fa,stocks,30744.72,2024-07-16,2025-06-26
95278c7b-6b5b-475b-af0c-21ac1256198b,4f397868-d0aa-4792-ad26-26c0fc98d652,stocks,183109.38,2024-07-16,2024-07-19
