account_id,customer_id,branch_id,account_type,balance,open_date
30a736ec-40d8-4214-9f33-c4d677a01de5,78cf4968-a022-471a-a88f-a6f6145c4140,ade7e118-6c29-4939-be75-950648c66b09,current,67755.4,2024-07-16
6b310fe1-7def-4682-811d-faf94422b51f,c319f9ec-c7ee-4894-b42a-514160477c54,0be79907-5202-4804-a720-e5b1dd089bd4,current,78207.48,2024-07-16
02d465e4-12aa-4721-bb0d-21bef5d1152a,57877b1b-87de-4a41-84a3-d3c96a889169,30d07b89-b35d-4bee-8974-5847b14947ec,savings,2553.5,2024-07-16
e1b090a5-efe7-4013-b036-4090fad857fd,09a8c654-cd95-48fe-9cd0-222cde8c895a,3cb939b2-5f44-4e10-8f61-5c45401449d7,savings,13786.19,2024-07-16
b04f10fb-ca4f-405e-9ea5-737439397ef3,54b64239-64ee-42e9-b99d-886af13928ac,1e5dba1d-450c-4b4e-965e-a99c89d85c49,current,79759.32,2024-07-16
25094e48-dda9-4e39-9892-d0676c6f19c5,32a59bcd-cc18-44a7-b4cf-d30a0d3507c3,06c4353a-76f0-4940-b913-f9c3ac7398c9,current,50318.93,2024-07-16
ea84e21e-3d5a-4f98-8dcb-a63ccbb4ef6e,bf29717c-903d-437d-b24c-cf3678838146,df89dacf-533f-4326-93c4-e5ac766999da,current,43813.33,2024-07-16
ee484878-9354-404a-adba-620be9a50424,1228f2a8-17b8-4aae-87c6-304b71033d65,87d88221-9407-411f-bc6d-f69849358b3c,current,88243.79,2024-07-16
632efca1-78df-41b8-b09a-a30084b54c95,0d1fcd9a-6779-4f15-9d51-632df77f685f,14c439e3-5272-4d0e-83c4-6b88c6af0edc,savings,64690.4,2024-07-16
b75a65b4-9123-466a-b05f-19a211365e0b,4b3601bd-e405-4392-a368-96f75425d3f6,6cde2629-7e1a-4c1b-935e-062ff4be216b,current,44838.02,2024-07-16
98ea6bb2-c9a7-490b-aa24-42dc19557b74,24be1264-e104-463d-885b-2324a334f386,ab898d9f-5766-4f91-bab7-136a5bce31ac,savings,74047.7,2024-07-16
fec316ac-4139-4a05-a51d-a72479196bbe,0b08ad88-5180-4926-a0ae-1fee384c06f8,5c84aec4-f2c5-481d-a052-b558d7e9b23a,current,91467.11,2024-07-16
2ca59edb-d424-4f9d-b581-58f3f0c8a12a,5c2daa00-028b-4c79-ad4c-8edc407ee797,85a5dec0-46ec-43ac-b687-cd61074f189c,savings,51609.54,2024-07-16
d892bc3e-6227-4395-8f37-b852d71d23a1,d6a03540-1562-46c9-8259-8c95cae3a824,6428b506-6c94-408e-b7ef-f2c912c85cf0,current,32197.36,2024-07-16
d63702e1-eefc-459e-9cb0-3ed30a4c94f5,c75f277b-a698-4c41-b9b9-68666bab9e09,7bf593da-7800-4680-85e7-de6ce86ee977,savings,74080.16,2024-07-16
3e105ed3-a690-4131-8cc0-8ac40858abe4,0e528b5d-5654-4eae-a27c-df012d75203d,eddd79de-2417-4c35-b86a-da7d841b9cf8,current,49757.06,2024-07-16
4daf14a3-48fd-402b-9432-dfa41597a7ea,4bd622cc-4005-451a-acd3-55ab86b59bab,b6739ecf-d793-4caf-983f-936e70dad4e2,savings,80412.78,2024-07-16
c021c3fb-c059-42f8-9c71-f81839173257,3603a3c0-8038-4d2e-bf84-4a41f1ed528a,fc18727f-b47f-45fb-9519-6915c247ae0a,current,55351.25,2024-07-16
06a11b0f-16bc-4161-b47d-8581686ae459,37cdf98e-4118-41ae-bc78-c486131f5e4b,97b7037c-ee03-43f8-b604-4ad779346623,savings,21589.5,2024-07-16
f8b0c094-8ecd-43a4-b06e-d3223d501302,eae6a0f9-74ba-45df-be94-a157650895d2,eab8bc20-a4e8-429e-ac83-00af1e9ea668,savings,60917.36,2024-07-16
3781223b-9190-4742-9ea7-6eb2b0d73157,dde39a16-997a-45f8-bdf5-8027ec961fb3,47c856ab-e742-4f9e-b17a-053ce8a76cc9,savings,99161.17,2024-07-16
99ba8a17-5b95-4582-a739-0af662845075,dd3fd339-b87a-4b31-8429-753dcb6a2370,acb7fc64-65eb-4110-a706-4dc0175d31e1,current,59646.55,2024-07-16
3de66b4d-3c89-41ba-bb57-37a7063d0899,12f07770-4a35-446f-a128-0b1c7581bc54,b9590006-f761-4549-b540-4042b6c6c376,savings,25344.39,2024-07-16
ecdf059f-11e3-41a9-9e03-d2773abb1c83,e534133d-067a-469e-9a7d-0fdc77e359dc,63035f2f-d4c0-4df4-8b8f-fb2c65ed5550,savings,16659.11,2024-07-16
5e75bb1e-b7e2-4699-a9ea-8541a16d9dfc,d49ba8f5-8d9d-4bf2-a0a3-bc9ef9d61335,a6aaea3f-6e40-480b-9093-a3dd29aa9831,current,88696.71,2024-07-16
12ad401c-93e6-4f5e-8a26-2ae14b02f6d2,66ac3b40-45b5-4916-bdc6-6b3253b6ed4f,48d398c2-930b-47be-9494-5a87a4f5ae90,current,27948.56,2024-07-16
168a7e3c-d49d-4b1c-92e8-7a464e05cd9b,835b1563-a0d4-4018-a457-162722dfcd9c,47713f2d-f101-42d9-8207-7e3588497fed,savings,81427.69,2024-07-16
93eefd17-078b-4421-88e6-111e3ddaf1bc,8891ab87-82cd-440b-9575-483b9d64fea5,2a0d88a0-f382-4800-9f2b-c4f176dbe0c7,savings,92256.07,2024-07-16
e29ef6f3-7ede-4b69-ad67-188e89d9a2bd,c2006121-9927-41d2-9315-266339621b47,5428a1f9-6a89-4247-896f-1ce7e9007e86,savings,14403.14,2024-07-16
4197a447-be53-4e68-8cc4-03fc58875ec6,4962c1aa-9339-423a-928e-1d5eaed88654,016af952-0bf2-44bd-b0b4-cdb85864e38b,savings,95512.09,2024-07-16
b5230089-b823-4b2c-b19a-efec0571c1e9,7ef92d44-b0c1-4d13-9dfb-2bfbebfdd203,eccb7600-7a3a-435c-ada8-9b7402e1004a,savings,9741.38,2024-07-16
12015999-2bb5-44ae-9e98-5c466d427cb2,af35d281-06b4-460b-9578-e156d864417c,20cc9c8d-d6cb-4000-a1b6-5ad91cf80f2f,current,66015.07,2024-07-16
5ccae78b-f771-452b-afde-0e560e2ac7e1,a7e86771-d71b-48a0-bf66-259908a58d98,31071370-6e7e-4bfd-9791-f62dfc9fd4b1,savings,99904.44,2024-07-16
615d9e91-e15f-4472-b7e3-6680b6c84120,8f40ef46-ff91-4c8a-817d-36089e00630c,6e3d9bf0-275d-4511-b89a-fd3917838d49,current,64376.09,2024-07-16
bf3b318a-7dfc-44f4-bb51-14eefcde431a,66ba4cd3-6546-4bca-93ce-9c7c8f274220,93113a8f-fe93-4289-9e6f-4416f4263f47,savings,71023.51,2024-07-16
0b2a1362-6683-4afc-ad49-aec91d759064,c1edaf70-b5d2-49e2-8bc9-526002091cea,f3621e34-81db-4fd9-95c3-ae3805581ccd,current,13199.46,2024-07-16
37a968b3-7493-42a9-9834-88238fbccc8c,5fd34c06-2dd7-491b-99fa-f3e00ed6cbdb,749a3d8e-e96f-4c58-9af1-4a1ef30a57ac,current,35696.28,2024-07-16
170754d9-a901-4bf9-b72b-79445efa0b87,4327a244-5157-4efa-ab17-fe64aabfd816,abb4e10a-ad30-41a2-9d9b-fe7026065275,savings,53377.11,2024-07-16
e95379d9-893c-4b11-adea-275a7e17e359,e37d2c69-a15a-4101-a0c7-0c699e00ba3e,a4de3c2c-9192-4013-b822-79ef49be24a9,current,19500.82,2024-07-16
6fa65164-5c1e-4592-903e-8bb2e0719ac5,99014c16-09ee-4c5e-a6c4-386bac28c81a,ee13e138-b29c-4538-add6-10cf83f85378,current,49354.75,2024-07-16
14594244-abd5-4b6f-907e-09a862050587,13673572-28c7-4e39-a133-12f09c84b66d,be8bc51a-f89a-4559-b6e1-abccc58b00a1,current,7207.04,2024-07-16
3c608681-ed13-4374-a350-e84ae204ed8d,17bf7b78-5387-45b6-9a4c-a7ea90a755db,f4241fdc-712a-4686-b87e-45438c3f58c0,savings,63793.42,2024-07-16
c1c403b4-3919-4cf0-88d9-c9098214f7e0,5753582b-0ee4-4a2a-98cf-5cf38ddbd2f2,fec93155-b4ff-497d-b32b-420a085437e7,savings,20603.26,2024-07-16
fc34acbb-09ac-4c86-a3ab-f8dd15a92fe9,37b6833d-6573-4809-a276-f3e21555fd5c,c1db0f93-72f4-496d-8a56-6eab168987e7,current,10651.8,2024-07-16
567554b9-d5de-4a14-8147-2df5f2f3bd8c,0f8ae797-4084-4733-954d-ded42ca85430,5bc4a7dd-5b3e-4313-8d85-b9ee06a92e8b,savings,1318.13,2024-07-16
27101f03-200a-49bd-a44e-21c09a4c99b4,e0c79839-9ef0-4e32-9656-ec0af2a23662,847b248e-dd2c-4ce8-8d0d-a3caea019d5c,savings,70655.64,2024-07-16
12a134c0-fbc8-4a55-b17e-2aa8b2e2aa53,8960d3f3-3b33-48f6-b698-07e499149612,ec345717-d682-49b0-9ee2-915980636ef1,savings,84382.33,2024-07-16
c737afc3-f9cc-4207-a5e8-525f76aaea18,90f84cf4-6348-4b81-b827-bd6eacefac04,b0b89c5a-d335-4586-b07f-76129299e1cd,savings,57868.74,2024-07-16
4bb7fd6b-cca3-4b12-ba57-a356b5bbf93c,2c2a80a4-ae99-43fe-9e89-6688bdfbb6b2,be5117c3-7974-4082-8c3b-5108fb4cba5a,savings,72136.02,2024-07-16
c418e723-bfbb-4804-9661-aa6d129e4ce5,8b32c51a-89f7-4e54-9143-de13daa22a7b,58db265f-8a27-4279-9256-b5dde39b9690,current,24172.42,2024-07-16
e8d8f92d-78bb-43f8-8350-c777e9ae3969,f62b2b4c-726e-4d2d-b561-0bbf76aaad80,20e94795-5012-487b-bd5a-d29cf7260d02,current,2821.54,2024-07-16
2b6055bc-062c-4e58-8701-49f1760051d2,aa21a673-05a9-48df-a138-de9b09f3fb5c,6fa28102-2b8e-4555-a9ca-4b9b81c0c846,savings,3667.04,2024-07-16
c06fa12e-5c5d-4d67-8a14-c7c9ba19ef4b,9015642d-4ac3-408f-85c5-a6c0c5d10f17,a9accb33-821b-4f88-b471-59166f6c2d72,current,94353.68,2024-07-16
90681b65-9757-4a60-8931-81252d090adb,bdf1538f-222e-4903-be01-fb7b04a6f42e,18d25d91-0b52-48df-b7df-34cc3051bfa0,savings,85378.12,2024-07-16
3a73e490-6b0e-45cb-94a0-9f81033d2cb0,5a0d8835-67c7-4220-9f29-b42ec8e9a780,b4866b08-e250-450a-8adb-72e535601b67,savings,54830.92,2024-07-16
4ec2e021-cc14-4193-8aa0-1b0b8e14ad79,4994ca7b-f486-460e-98a3-e2c24f2b5fd8,a14b7ef3-a128-4886-a6ea-b9eaabf87473,savings,13274.07,2024-07-16
924e24d8-3501-4faa-ab52-f85a3102c96a,76d1555a-04d5-491a-9404-de3bf0b122dd,4dfb1c59-d896-43f8-a6b0-2039ffb1f9cb,savings,33798.05,2024-07-16
80a5659d-5298-4040-a859-5beb7c8ea44f,09487fba-db92-4afd-84eb-f82ccb37b361,75b9a640-1797-4b5d-83f5-00f587fb170c,current,11411.69,2024-07-16
9aa81b5a-821d-49cd-b891-8668896edf75,f08a1e00-15cd-4189-9f54-7944ece118cd,16e91731-66e5-4dfc-a5b3-c4f540611963,savings,99241.89,2024-07-16
9525bdfa-e1a2-410d-aa0d-ddc6504cae48,65529a43-233b-49a4-9ca7-4d75498308b3,e81a4d63-ec1b-4470-88ff-429750702557,savings,2545.88,2024-07-16
e0cae26a-f92b-48da-989d-ae81f60e0732,ba019b60-3501-410c-8e17-7b96e424758e,6f139983-548d-416b-ad86-f8186457343c,savings,47790.95,2024-07-16
235c5bc5-d638-449f-bb1f-dea768739bc4,9deb428d-3271-43b5-954d-47949c1d7c03,b90f09ae-6cf8-4ec2-93c4-443f74c787a0,current,94587.34,2024-07-16
32c24120-277e-4d98-a632-f0b8ba725ea6,572f8156-d33e-4dfc-8f95-660c41dd3aa7,edf056e6-8c26-4783-858f-5bb29e7e482e,savings,28471.02,2024-07-16
aee12245-40b5-4c00-b6e1-db73369742ce,46bc651e-04ca-4346-9eeb-cdc4938ac546,95df83b0-86aa-4ba4-912d-83ae5d4a3535,current,50585.09,2024-07-16
998ddd00-bed8-4e19-8e76-fa352cdbe799,94947930-ff42-4266-8f66-5589d2b3ebe8,9e40fde3-2c04-468d-bad9-86a420bdd804,current,22354.95,2024-07-16
d146713f-cb35-42dd-a474-bffa18069613,1db26605-12d0-4dcf-b904-587e8039e019,1dc5759b-3e02-404b-8e06-0252f1fadcde,savings,13874.35,2024-07-16
a75d7919-8823-47d3-8b67-a5af07c2f941,9e1c2d6b-299c-4b57-a9fe-b09f64c427a9,40cf5695-21a2-4e25-b9d4-e8db46bc9164,savings,27591.71,2024-07-16
61f4394e-1319-4606-b13a-da0d8e96098d,9c66ffa2-2b74-48f4-b90e-f4b6ec060703,526ff25f-dd62-4336-bd22-93329dfa00fa,savings,50716.74,2024-07-16
603b18e5-dc22-4ea2-b1a0-48749485fc2a,e8802f39-3a66-428c-9a14-f404830e5e5a,29698bd8-49a4-4bd0-887f-2f4f83e06306,current,37501.01,2024-07-16
e14baa24-b492-4189-8396-53f3c14e9fed,e6b82b8f-1d65-4e92-9e2b-8dfcdd8dc017,3c06484b-47aa-4acd-a2a6-3c7ba16211b0,current,90000.98,2024-07-16
3c418487-1010-47f5-bd7a-59021a0149ec,eae6a0f9-74ba-45df-be94-a157650895d2,f63b0ba7-8b67-4eb7-8281-3e8aff8144ce,current,74956.86,2024-07-16
95ab525f-3078-4dba-b6f0-902e7b340eeb,95cd6e6e-1cb0-4b5f-8d2c-f57622f60831,1ed5859c-fae3-4678-bf91-0a029b440455,savings,7096.42,2024-07-16
9410066d-1342-41e2-8dea-a3af0db08e46,ff2ba713-711a-4577-9455-0c5f73d53357,f4945848-38b0-479a-a409-a1a071c63572,current,34470.38,2024-07-16
77252203-15b6-4de0-a5a0-90d0a4b69181,362b6a34-c064-4d92-acb2-aaff4bf07602,37e4f24b-480f-43c8-bf5c-f676f2159cdb,current,47910.72,2024-07-16
e1cc0d49-afb5-407d-bd79-1f1c0fbe8c70,23db0318-85b4-42bc-9379-f819a7cec0c1,faf2d75f-614f-4f16-b247-3c10ff1e5324,savings,68587.62,2024-07-16
26d4b408-2f96-4946-802d-f670d130c7a4,082cf067-ec67-448b-997c-ef1cec7e4859,e9370775-1281-466d-9ebd-af8cc76f85c5,savings,19628.25,2024-07-16
6f82e611-34f1-4525-9048-c15216c0b880,fc6bdd19-311f-4712-90ef-56f85e1ddffb,a324e149-a498-4ca0-8a12-66025a7ad94d,savings,92521.82,2024-07-16
3fb5af43-64d7-49e2-afb5-a7620b6592cf,5fd34c06-2dd7-491b-99fa-f3e00ed6cbdb,3cce22b0-40dd-4937-a474-5197c76e9341,savings,20403.24,2024-07-16
f7222d83-ee63-44fa-878b-1b89d28bbb6e,eb950022-9ba1-4275-bcc7-c740cd3254cb,ee7f7a96-afe2-4bd6-aaa0-54e645d81a83,savings,18948.05,2024-07-16
3244c68c-fbb5-44e6-bdf4-bc04f98b9340,4f173dfc-22e8-494f-a6b0-e0d35bb72b23,d86346f9-7bae-4398-8a94-3b6f68f8ab9b,savings,2663.74,2024-07-16
dcdf4327-8228-4c0a-a1ba-7e9804a71e61,87c9e385-d3b3-47d5-8268-c52d302e5161,9a302b5c-5374-4ac7-9f63-3e0d5c4788b9,savings,82887.32,2024-07-16
250236ae-bf14-40fe-9735-90bb0adfa84f,93dda677-cc49-4c1a-b78d-6a5d535b7326,edca800e-d3ea-4419-814d-e41af7eff1e5,savings,34744.68,2024-07-16
8cba7a69-c4b0-464f-a15c-0e1e8dbf0c52,5f9a505c-e8e7-42cc-ba5f-739bbf6abc29,356271d0-3670-40a5-a158-ba3bf68f828b,current,83303.63,2024-07-16
2fe8ced8-5fb2-4abc-86c2-1064ae22a63c,ae7757be-46bb-449d-8542-800abbb0b15f,0007c30b-2cd7-4c0a-92f3-7166f98b79b9,savings,88479.43,2024-07-16
b53eacf1-a1a7-43df-bdf2-1a05f53820f1,3e98e931-e2be-44bb-a3c9-f13fee9db1a1,f5c22be9-f339-4a54-9f82-21faf862c1cc,savings,90533.67,2024-07-16
ec755a88-d03f-42cf-82c3-c90abb68e062,824e2ada-120b-4435-9958-4825e31b59dd,3fb41b1a-aa48-4185-8af8-a565882cf8aa,current,86199.15,2024-07-16
43caeca6-98a0-43b3-8829-808ef499ceec,d0eea20a-c72f-45fb-b8dd-07e107f7767e,0d6d4750-bed1-4647-ac2a-51514d434b83,current,19802.83,2024-07-16
d7718ed9-c2a5-40e8-9bf8-5eb16e45c478,c1d0106a-970c-4843-96eb-83ddf9bdce3f,92eaeb77-9288-4e53-9a1d-f82666461a9f,current,92162.94,2024-07-16
b6e10cb7-0d00-49b9-a5bf-dd02466f7947,50949fb3-e406-4a00-9c10-b67f3e72986a,3f91046a-7bbe-4ced-b534-ac297e09ba5f,current,92869.13,2024-07-16
d51ad9a7-84fd-4632-9397-d779c5c3ea86,8466f015-ca8a-4045-bfb4-1c87430f9b61,aec25629-3088-47b8-9228-6883136d2a2e,current,90946.37,2024-07-16
2c598a94-fc1e-40eb-a590-ac970b1d1f6c,434be8a5-3a06-48d8-baf0-fbb39f827ea9,52fb0b1f-4700-4062-9b94-bbdabdaed8cd,current,8234.75,2024-07-16
d18bc521-8676-45c5-9876-c12dde6371ca,67d4f921-263d-4402-b464-b35995084977,1038b5f9-0bdc-4f75-842d-ffec3bbd4302,current,79674.07,2024-07-16
2f90b890-ca30-4348-8e0e-24970d4cada1,a8891747-e840-4080-be9b-158926816d15,d30dc756-f896-4637-933c-407931948f23,savings,10958.62,2024-07-16
cb2e95d4-e145-4d72-b363-e4272df26af2,c9bece04-3614-499f-ac45-024743d76b4f,dec1d297-4bd5-4d03-a7bc-b778345566cc,savings,62659.11,2024-07-16
9a89a1de-c6bd-47b0-85ab-76a0c198208c,475af934-d288-43b9-ad37-25f6dd172d38,1b301bad-7655-47a4-bbb5-35df16051871,savings,87559.83,2024-07-16
c0250e3f-24c1-403b-8560-2e18ae0deb32,d41abd26-6e0d-4a06-bd15-5df03df3b30e,036aa12b-2d45-4140-88dc-85e5edf3bfad,current,54090.2,2024-07-16
0374c309-0e8a-46d0-a25e-20d7b4d13a48,3c142bca-8551-4834-b827-814d41cd380b,3d6c9063-4dc6-4c9f-8c07-1193bc0a512d,savings,19485.8,2024-07-16
d9c166e9-88a5-4bad-8c44-afe9a216a25a,56b5cddb-70bb-46ee-b6de-c0bf01306e55,75f2a499-b8d4-4d13-a8bc-76e4918596c6,current,7754.84,2024-07-16
6135a5f1-913b-4983-8394-80529cd4b2fe,a8891747-e840-4080-be9b-158926816d15,61011c0e-a6bf-45e3-a26d-5b2454d1a3d2,current,54408.71,2024-07-16
e5ec4be8-64cb-404e-95e9-33ce76e00d54,223fd757-edd7-4024-8882-7118e145e73d,f6c1fd5c-213b-4f8a-bbf7-7f4b4bc795ff,current,67619.97,2024-07-16
