account_id,customer_id,branch_id,account_type,balance,open_date
cd2b468d-8cab-4a09-807f-ed14edbffc65,a59f5036-b0d2-48a1-b39f-312859c75d6b,4138d208-fb5e-449e-bf69-141cffd56e13,current,50520.99,2024-07-09
9c258c56-aa11-4586-acc6-de4753d57ae3,bc321786-2b83-42bc-a95d-66b1d2aa855e,fe2baa1e-77a3-4dd8-a4ba-3e41f9c83fbf,savings,70413.98,2024-07-09
debcb85c-faf0-48ab-86a1-3376fc329216,8cd9fa82-a59f-40e6-b734-86ea11919d3a,05037738-4dc1-47a4-a7be-4801adf0baa8,current,22188.86,2024-07-09
23fafb9d-035d-4cc7-abfc-6c797a5adf9c,d158fe89-b618-4a69-b9d3-4315fd7a40a1,70f4942b-6383-474d-b180-67cff86ea5bb,current,47980.44,2024-07-09
9d5fed07-5a46-4914-b8b5-49469fab0769,064f809b-3d24-411d-ba67-df5dbbbef91f,c3cc623c-d430-4383-ba18-cf0d162621e1,current,16861.21,2024-07-09
fee956ad-ce11-4532-9b37-423f04160627,eef1d625-7366-460e-866b-aaf45fec85da,6a8c0e25-a005-4ce2-968f-aecbdd236d84,savings,6176.54,2024-07-09
94f52483-b0bb-46f0-baad-8fb07f2fe81c,dead6f78-8bf3-47c0-a641-34a2d5d46485,c3ede776-0576-4436-a8fb-945f704ddee0,current,93002.36,2024-07-09
0e3a6d74-9a02-4d8f-bdf1-a3317ddee7de,909fbb4e-c90b-411b-af78-4ab999bc2257,ca3901f9-d0b3-46f0-80a1-b5f789a25d2c,savings,80337.6,2024-07-09
5ce9dda3-a8b3-4b79-ad3c-abd40d2c1197,ccc05298-3e5b-4940-9222-bce15c0f17df,3df21ea8-30ee-45b4-a9cd-3d57b10e7ee4,current,61955.99,2024-07-09
dfd8f104-63a7-43e2-954a-562c06d64646,d1781f81-6c81-4794-9394-94a9ae3cb290,4eeaac0f-657b-4970-b783-1b675e01b074,savings,94433.53,2024-07-09
23d65447-ecc3-4751-aa06-efa5bcd4e412,6ea5cf3f-1d6c-405e-a319-2d2720e65d59,de45b927-4439-4e6b-8ab8-5deba39177fb,current,92640.96,2024-07-09
f5c2d16a-969e-4f1b-a864-07b3d5a224ef,2ff62bbe-b0d3-4a61-af56-a3f7b2b56b4b,576dbbee-1c31-4c19-b9df-af762d83ac69,current,64415.62,2024-07-09
e75db95a-2337-4d2f-a455-a0d205200968,dd381e38-7928-4b38-b70d-55e2f275c813,f6b51a26-1f9b-41ea-9dfb-80460e4cb06e,savings,87867.9,2024-07-09
4a6f2645-11fe-4029-a516-5815c834b16c,a72423de-8021-4175-9ce4-29c3128d80e3,2e7178ce-1658-4ab1-8503-5aa9e0710f72,current,36244.28,2024-07-09
a2a921ad-e446-4226-b09b-d52d4c94f1dc,43e8f7f8-daff-4af6-9071-04dc9becd2ac,c3ef65bb-6535-4baa-ace0-cb642823b738,savings,21942.69,2024-07-09
377362fb-9425-4960-b60a-588c7e57819a,79fb607e-bb95-4df4-a2e5-6bafeb909e90,78ab2638-1c00-4549-b1b7-90b444962344,current,40426.38,2024-07-09
38c96030-c950-4c35-9f4c-57ba3313879f,71d6ba89-edb2-409c-ae22-10dace7e65a6,8c532857-c0a7-47a5-8898-ac06be5edced,current,94986.44,2024-07-09
3cab39f9-13e6-4bf6-9fb4-6d15b1de6f78,220238cf-b87f-43cc-996c-50253844b5fa,a3bc26b0-02b8-411f-9ec8-d712f59089f5,savings,46223.75,2024-07-09
79810d16-297d-41b1-9a83-2805252223d7,2b55193b-4f1d-4692-aa70-4373565c73d2,0309c1ed-c1cd-42a4-b438-d29d06f795f5,current,96608.83,2024-07-09
d56fc333-2119-40b3-bc66-bdcccc564a72,10736321-008e-443e-8fb9-27f425aac4f0,47635dd8-1672-43f9-98ad-9ec0d1756cd1,current,44583.03,2024-07-09
3d6fe61c-80e8-410e-8774-41af050f3bf4,277567c6-48b8-46c6-99a8-1581925684b1,4d5e7431-70c7-4470-9c8d-8a04d93d2bfa,current,24502.49,2024-07-09
2fb21637-f243-4552-badc-e8f25379e5c6,e8aa9d01-ba75-4e80-bb6c-81135e40d303,fe96ff73-62c9-4834-b1a7-7dd532d21cf6,current,80670.26,2024-07-09
c0b74bc1-f13f-47fb-a879-2f98d573c6b6,ec4b7135-8fd8-46f5-b1fb-47f527f1b92f,03adc916-0ea8-4397-b3ca-5175e39e3607,savings,10203.22,2024-07-09
77be1af8-60e7-4994-b747-04b5f05ae4d1,25d12090-0cce-4771-99e1-70ecf9dd3d15,0db9f9a6-cd96-48c5-8e3a-4cb29fe2ab28,savings,25066.04,2024-07-09
0def5e33-16e0-402d-98df-86d0fd10b631,185bd7bb-3d36-401b-94b8-9e8ce4dffe3b,e3b0bb54-8e1a-463a-8b37-a02c2f9a4cb7,current,28104.1,2024-07-09
8af8cbc8-750f-414d-8619-cc11041c8be4,579df66d-8454-40dc-9dba-03b3c089e4f1,2aedaf6c-5c72-4a3e-a1cb-5efef5b087e4,savings,22871.45,2024-07-09
4ab528b7-0db2-49d4-bcb7-12f479d83adb,71c0af0b-7eaa-49bf-87c5-b05400e42fec,de4f111b-d9c2-41c2-a107-ccfe302ba790,savings,11647.03,2024-07-09
7e65bf55-141f-48bc-b011-b36b77835ad5,38cd5196-b2c2-4865-b57e-3372ed33b849,c96e5ba0-12c9-4fcb-9e83-7231621c0d35,savings,37421.34,2024-07-09
45465c6e-65b3-4657-9f60-e63ba5e33210,a5cdff82-0382-42d6-9518-ac1ee65d6481,67202a90-2e7d-403d-8f48-067214292f8d,savings,78574.5,2024-07-09
ba871bdf-0c03-4386-b943-544429c3a8c8,b456a710-a7b5-4930-ab52-5b045f655fea,dab852c2-649b-46e2-ad1e-41770a1777e9,current,58841.64,2024-07-09
f28d8ccf-7c41-4078-aa54-e8f43fe91172,44dbbcd3-8b4f-4c11-87be-8aa8583f9e73,5ad379a0-63f2-4349-b56c-65e8e61079e3,savings,13891.08,2024-07-09
5824cb98-2a13-4e9a-9ce0-16ef2629752f,41a7ade5-33cf-4694-a1ca-f92a17909bb2,72ad1130-57c8-49e3-878c-5437404d1405,savings,24452.78,2024-07-09
57ae48ad-ec94-4377-aebd-0de288d83255,44017b12-2b6c-4256-b25d-2442bc3fcb13,08ec19aa-0f0f-4bbf-b65b-5664a758aa1c,savings,16170.96,2024-07-09
88e65148-a66a-4bc1-8c81-21dc03193c58,51bff469-5706-43f8-92a2-b13c63f04d47,167ab2f7-7b7d-46d4-8fed-1978388070f5,current,22143.0,2024-07-09
6493f57b-2f70-4f87-a22c-6371fae70d0c,017c8743-71e4-45dc-a6f4-bc51a8d5ab4f,7c554d6b-22ba-4a6d-aaa1-c024460433f1,savings,85445.81,2024-07-09
9e530695-b5fc-441d-80fc-09532a5cad88,9bf933f9-3e42-4662-a30c-925f36ad0239,1408f9e9-2662-44c2-a80a-4b30c2696e6d,current,94639.2,2024-07-09
03782b87-2da2-4c5a-aa9c-a1db1f12daa7,8821a6c3-2761-4a3a-8618-2467008d2d9f,aa000d64-da64-42c1-8641-8f6554413d36,savings,15091.83,2024-07-09
b4db96d8-fdc3-4c5c-b04c-2ce7f0dab466,ee1da415-2544-44f2-9fcc-0a1ba9b5274a,7aeb00ab-01c7-4483-83f7-e39977a26824,current,90262.07,2024-07-09
6ea3cf41-eab9-4300-badd-98454d468e40,f1b64058-77fb-44be-9c08-acf970a1f75c,02bcd635-c123-4bdf-9ef3-4ca6427bd3fb,savings,87072.4,2024-07-09
1fb323b3-41aa-4ada-9ed0-afe807538cd4,279647dd-1d85-41eb-8e16-504ed5a1dd19,b81f08d9-e82d-4cf7-b32b-a00128aea79b,current,70150.98,2024-07-09
0f26f5da-4e23-409d-9f4a-30091af676d1,8c1236c6-b783-454c-92e3-c819d202a8c0,345cada3-e58e-47b6-b8e0-4d8b57c736ca,current,26673.16,2024-07-09
7526694c-1e7b-4b37-b80e-41cf1f7c372b,1aef0a58-092b-466c-9690-2ac98c3ec922,72e2fd8c-266d-4cfd-80f6-c00b44a15573,savings,67951.57,2024-07-09
eec9d087-ea50-49bc-ae0c-cd89d7250e03,d207d41e-ec98-49bf-b70c-15e3975353b1,fbc90729-0da5-4b92-ab58-5dd136662307,current,45799.63,2024-07-09
47088e49-c8fa-4a47-9cc4-5da7daee61fb,3bceea5b-7d1b-4c04-bb89-4b492566c6cc,c810ac14-0981-4b70-b506-0ef552de9794,savings,68090.5,2024-07-09
ad887dc6-2762-4d84-b0b7-04428d2a86d8,6c41b42b-df3c-4b4a-a976-2aab282dca33,cabee002-ae72-4d48-9599-59f748bef56b,savings,33648.26,2024-07-09
6e93ef2d-683a-4370-bbf4-dfe8fe4eaa42,88a2d54c-eeed-41b6-86b9-973615fd3415,f581f2bd-72d5-4049-a3b0-8e43f7eff07e,savings,26594.48,2024-07-09
8567ce6b-5afd-4a6b-bea9-2e430fb7056d,63906e9a-ffaf-4a0f-95ba-2b72bb95cbc5,17955771-fd4a-4610-906e-c97e53ed0d11,savings,14937.6,2024-07-09
b0688d8b-d160-46a9-9047-a1523a07b836,5776f156-1630-4293-b909-963218e22b75,21249c3b-f05c-498c-8467-2243f7ccc8d0,savings,29292.69,2024-07-09
ca941195-5bc8-41f3-9faf-7bf9b3ada9de,591c3812-4b4b-4329-bbf0-3856a6056c6c,7ee2dcc1-c790-4ec7-96fa-5cdda6027f9d,savings,58308.54,2024-07-09
e5000873-2363-4ebe-850f-fd874389c5b5,51bff469-5706-43f8-92a2-b13c63f04d47,23250f25-88e5-4c8c-9b8e-0a004a81783a,current,35383.45,2024-07-09
9ae12b16-a1d8-494a-b8cd-65b0da5fbf62,eecc0f04-b9b3-4e88-a33f-2c66699066e9,e2e2ce07-c7ef-4348-a967-ce3aaa6dba5d,current,3054.78,2024-07-09
cfc992d1-a2da-4589-a616-1c757e1c7166,a2e8bb7d-25f5-45c9-8dd3-02aa941d9d35,3895e35e-4798-4120-a2f4-38e80ef707c6,current,23172.1,2024-07-09
f9af202d-4934-45e0-bd4b-c2d1c395d6ef,617da738-b60f-49ca-adc6-66bc7cb7dd2f,b5bab5de-0643-43c2-a517-0f73971c65a1,savings,39355.25,2024-07-09
619c6a77-35fa-4908-933e-acfb926b6e59,dfe2c511-5722-4b3d-a123-d824bba7ebab,fc374215-57d0-4ced-ba28-9d5921dc4635,savings,72455.44,2024-07-09
6df09688-9f85-46be-ad37-eab164927888,ee1e5217-dffb-4ca2-af84-c889abb6dbb5,80a937b0-fb41-45e3-9404-8519f829a0d4,current,59610.1,2024-07-09
a72189ce-feba-4400-8a25-62f76843dae4,56a20a02-6fc6-48f7-96ec-97e3dce53530,001a6d07-d61d-4d5e-84c2-389c3d34a1e1,savings,62488.13,2024-07-09
c2998990-5ee9-4c27-be95-c79a91485c00,990086e5-2493-4bd6-836d-8c423ec118f8,1871cedb-2bd4-4cd8-a4e0-8224c2788bf7,current,99930.7,2024-07-09
940e0eab-804e-4e26-a2b1-d147daffa539,0c67b73d-bb0f-488d-aa70-8f4a27b85538,1cf59438-d74e-4586-bfe3-a9d1c09deaf4,savings,93976.39,2024-07-09
208a6895-15ce-4773-9e78-9c3528ff7aca,680c1949-e8a8-4e33-ab8f-e06e98c2dd4b,296f7121-860f-4033-a880-4e534ceaf051,savings,55812.3,2024-07-09
3c4347e0-0ab9-4bae-8a30-812985ba63c0,08cdb52e-9d93-4f43-a4ee-32e2fbad019c,bf96ba0a-0519-4803-b637-d951753c24ac,current,80073.38,2024-07-09
3ec23ead-b67c-4442-b6c1-e32cf71cfd51,3867e60b-64a7-4d13-be91-155826ef930f,5aa8dc86-7665-4c3c-8a94-3d30da5f3bbc,current,14801.87,2024-07-09
36f7a427-d633-48d9-ad6d-45afd70c276b,a5b8aef2-a9cb-4644-897e-d5623bc938fc,eb10f442-62a1-4647-96c0-8bcd318e8632,savings,45846.44,2024-07-09
a80a9ffb-bf0d-4c25-900b-f43773caeedf,d9db4ebd-fc64-42ba-9b12-96a5cb288640,1c75a602-72bf-472d-9e7d-f65347556c07,current,3689.87,2024-07-09
063bedd0-36f4-4f58-a6a9-7ec1b1c3aac0,305f0f8f-35cc-4501-a352-2a04caf8c33b,7226a892-0739-48c3-82ec-9ca15d5d4d91,savings,28922.38,2024-07-09
88051023-501b-4083-bd39-c5e882392e08,08398c7a-b0e1-43a7-b36c-14cf7384533c,6dc01d50-4218-4429-8f0b-52e1f450bd86,current,76431.54,2024-07-09
e9e787ce-4a17-437f-8786-3732ffdc73fe,36b443b4-772d-47ba-996f-608965aa3adf,fedc986e-74bb-4f4d-a4fd-3f461b5e35cf,savings,26841.14,2024-07-09
5cbceebe-f2bd-453c-bd47-28ecad15f545,893365ed-e81d-47e1-bcaf-ba7f2804448b,40b1bf8a-828e-4bce-9790-1d48fa9db68b,current,27156.06,2024-07-09
cfb1ae29-e94d-4d20-9d9a-42fb2e80b0ea,faaa8d38-848c-400e-b868-2d7ca4966e91,de743e2a-adf8-4947-bf03-ef5af05ea50a,current,16003.75,2024-07-09
2a976872-8de7-46ce-826a-28cb303b060d,5416628a-e554-443c-a996-d339e2016c05,d25a1ae6-0f9f-4612-b1cf-5a94983480d4,current,81228.89,2024-07-09
18371b5b-2599-4e47-938d-5e56ae1fbb7a,058701f7-e0a9-4779-864a-ed0e8607ce55,77d210a8-d2de-46b9-8167-1c6fafc95b49,current,69171.1,2024-07-09
96607924-e67f-472c-bd63-ed0a4bb6824e,f26e9f1d-8667-44ed-9cf9-6f2cf2523ebc,a8d38f92-f65f-483a-ba95-cde741f6c882,current,30954.92,2024-07-09
879804b5-809a-4f93-951d-a1e4f8d060ee,a48787d0-5ee9-45f7-8bbf-d0439ce54d81,2603a764-f3bf-4dcb-817f-463085054b4e,savings,61652.55,2024-07-09
ca736533-0b91-4066-8b40-9a09ebf21955,a79b5ee7-9dd1-47f3-b424-b36ca9d65641,3fd84c4c-2d07-40dc-94a2-a51c4d972f1b,savings,61852.76,2024-07-09
dfdfec47-5880-4cf9-abca-53f0cb0b00fe,e7139c6b-b2d7-4d78-9c69-7c2f35b54207,bbfa2692-a288-4413-be41-d02b813575ee,current,75762.43,2024-07-09
fc9df6b8-4b04-411e-a985-734980dfae07,a2998d61-91db-468e-b788-a2bbe02a6c3a,1e293077-e5b3-4e21-bd6c-05f48efc4be7,savings,42532.16,2024-07-09
b7f6f316-dd3f-48b8-889d-b740fa9df3e4,a2bc79f5-f477-4a58-9157-91487112b01c,6d8546dc-81cb-48aa-9d52-fcb91ea5e3b1,savings,54368.49,2024-07-09
35860944-8611-43f7-b183-4703686f506b,775daaa7-ae09-4eaa-bd77-d2796260882e,a5b20f11-711f-4923-8604-904c5c90f679,savings,20564.96,2024-07-09
2d06dbfc-f2ef-470b-af52-f0e75b00b4dd,3f86a681-48ff-4c02-976b-7288c109f86f,750f298e-b553-4bbc-8675-e90a887d5682,current,43826.76,2024-07-09
e16aa1ee-061d-462c-a11e-a881ea25d74f,b515d9d8-59fe-4598-aa70-700f2aef64d3,50049c27-0826-493b-8532-40e5abb44f98,savings,12845.14,2024-07-09
51fa0214-6ef7-4822-8f4b-469487fdb8e1,0a7a4b8e-6381-413d-b2e4-c0141ade5f52,3c33c282-a06b-45d7-9d7b-36e0da8de718,savings,54888.0,2024-07-09
65afccf8-4a3c-4be3-b1fa-02570c871a66,a25b184e-d007-4b54-b462-a6c1819c0b1f,0fb37c74-d080-40f2-a002-46ad9288f4fc,current,64199.77,2024-07-09
7e700e16-b5cf-4905-b411-c7edeaf80617,277567c6-48b8-46c6-99a8-1581925684b1,c4bc2b8e-bad7-4dc6-87c9-3088a646d388,savings,57176.3,2024-07-09
e5e605ee-68ba-4a22-83e2-43229e60c968,002d7922-2f3e-4294-b60e-f062a24be443,5132c209-fda1-4bc3-b0c3-a96aa1ef4c64,current,31403.49,2024-07-09
4a728afc-cd0b-4296-94b2-946243239eaf,3a4374c7-f50e-43ad-ae23-289849d87302,2e3ad4ce-f190-4833-b628-f70fc8efaa75,savings,11470.18,2024-07-09
b9d8e1ec-d656-4e36-92d7-e7e978e63701,a1fe0121-9569-44a5-bbfe-23e96961a769,9abfebf2-4ce5-45a6-9f89-8452ff5d1a12,savings,38554.41,2024-07-09
134112f1-18a7-4744-ad78-4e3d785cc719,b34ce88e-0707-45b9-bf74-85d914e6af1d,cf3b125f-242c-4131-b777-4ff3935d407a,current,60336.0,2024-07-09
d486f5d6-192b-4f3d-85da-fe9a44e53003,6f6de5f9-9468-4fd6-ad27-8f9481e5e486,93e7a8de-5a73-4889-98ef-1c0aaf1f9b26,current,31382.51,2024-07-09
a6cbb5e5-a3f1-4da4-85c3-9cb3b25ee620,cf517365-8319-4a91-a5a2-00110e086f15,db160788-a2ae-4dd2-b446-65eb17047da3,savings,36494.16,2024-07-09
ffe1f3c4-8515-48e6-adc5-9e71a743c605,3337852a-478e-4908-951a-98eade8fe5c6,49d67d38-7fbc-408d-bebf-953b49b6a251,current,57390.0,2024-07-09
735d0c29-946b-4f63-bf22-b303b923649d,591c3812-4b4b-4329-bbf0-3856a6056c6c,d46d3d41-3120-43f5-afb5-64d352c20561,current,78233.99,2024-07-09
4783866d-cb02-4dcf-8841-910b58f0e3c4,0d9901cf-7904-4408-a1ae-5a70684099cf,5fd35c3d-c8b3-47f5-bda1-1dddf70bd10d,current,33546.0,2024-07-09
d6e28d11-79a2-4288-a322-9860b80b0179,167f322f-c17b-4b03-96bd-77c1c7808dd9,db8545aa-5338-4d50-95ae-1a31a564b723,savings,27828.56,2024-07-09
338fc4e0-7b84-4c86-98b6-47bda0721e7c,b5a59bf7-e187-4525-a87e-5138d5e89bb9,dc606b01-7f44-4d31-a178-cd868bd07ed8,current,63483.04,2024-07-09
90efe3cd-3c25-4fe6-8c3e-ad23d0969a13,9928ec60-7b68-4463-8b62-4ddd7b1afd3f,772411d1-12ef-497c-b03b-8048f85903d2,savings,67952.29,2024-07-09
a983abb5-d88b-455c-80e7-9703713f2e58,a58f0e1c-a891-45cb-a07c-f845e76edab9,130e160f-4b0b-4210-bea4-bc0e45dbd8bd,current,20568.07,2024-07-09
b6f47def-13d7-4cc9-8466-3ed9e82b242d,73609689-4ae5-4369-b98a-d02df0fd1a91,6cebd665-0b20-40fe-984b-4e9e70322e81,savings,16699.17,2024-07-09
8ac94fd0-20da-4550-8beb-e10d635ae092,d5dbe21d-8b3c-4464-a00b-5da754550346,66d19abc-a55b-4f4c-b595-deb8638241f1,current,39850.44,2024-07-09
0ce8b238-1027-4f96-a5cb-c7e1f67d95f6,14b0966f-81f4-4b1f-b12e-c9f9ce26af0f,42d66f4d-36c1-48db-aa01-89e7ab5c509c,savings,5879.77,2024-07-09
33a0e241-6f1e-4743-ae6e-09cf81374d5a,0032834c-593d-483a-bfb8-0de5a05efc7c,9d04f0a2-3807-4dc8-97a7-9a398f73bb96,savings,28084.53,2024-07-09
94dcd07b-55a9-4d12-a208-a7ae2828b194,8f1519b4-f8bd-4547-ab4c-0d16fda78ace,fdef03c9-ee4f-4b41-ab02-4e8410a1172f,savings,15009.17,2024-07-09
5dd19e1d-bf2a-40a3-8c68-cef37d72b1e0,169b4f62-1242-4a98-a943-fb40d9be1a6d,27b97cda-f3fc-4948-a0d8-8a7a2935d979,current,59677.34,2024-07-09
fe25423b-5626-45e8-8265-108618ef050b,ea0e8b3d-cb13-48ee-8db9-d30fe581659b,a93c8989-d617-4b31-9e27-1cb70d43ca58,savings,69006.77,2024-07-09
93168d77-5b0d-4a24-a2df-828267977c29,361d5a53-0364-44f6-bcf9-b4e70453ced2,1fb0e3f6-4bce-4ade-82c6-808944e55ed3,savings,90837.76,2024-07-09
9e0bd62a-1d76-4dc1-a5f0-068bb09c84ee,ffa1364d-586a-4e61-a01f-02c45165ad76,ad7b5453-5f77-4234-820a-ab7db01f1579,current,32230.93,2024-07-09
623fa699-0646-4d0d-9ef7-a250152bfc13,b39712fa-f91d-4aaa-a9e6-a998b6baae62,7433147a-e9dd-4496-b304-2245c5c24854,current,77343.69,2024-07-09
c7d15bb6-b0d4-4c66-bee0-54963e64fb23,d9cc71f4-60c5-416d-89a7-9dd19744af3a,5fbcb0d9-1173-46e4-8c90-8fde75a816ad,savings,51699.17,2024-07-09
35463a06-a6c8-4f55-b1b6-86b411cb0253,a42ebbd9-3733-4ccf-9716-6380362df13d,eb083158-4b54-4958-8d17-f74135b27fdb,savings,46496.06,2024-07-09
26d174ca-9963-4a35-940f-b5421a16a909,0e556dfd-73c2-485e-add6-b9ad016d90cd,353073c0-f702-4435-8448-02528860fa8f,savings,17967.66,2024-07-09
0cd05d07-fded-4180-8940-48b0b9095f84,847ce32a-d2b6-422a-8881-547826c752ee,38fe0e39-c4e0-4514-a05a-fe89034fe1f6,savings,80382.35,2024-07-09
18bd2ea1-bba0-41a9-894f-12ca24f690c9,8a745844-9c9b-465e-9cdd-d8b2fdc8ebf9,e2d8e050-1c9b-48f5-8939-d9a9c43c0749,current,18504.5,2024-07-09
a2dab75c-f568-4fb0-b3f9-792c793dd4a1,098b6ca3-4988-48a4-be87-8caf5d0744f3,5b502206-91a2-4e1b-8506-9e14f48063ad,current,74932.6,2024-07-09
1a8a03e2-66b0-445f-ab7e-66bfa93cfb8f,741871de-5241-48f0-8860-bdebae8c5aae,560dce9b-4edb-4c6c-b4d6-caede1d2805b,savings,66412.07,2024-07-09
f288baa5-e8ec-4a43-8088-2135626927db,62d07107-69e4-451f-bf20-8c6984f9f49e,44971d3e-a52c-4893-a911-0186be71c2c7,current,54493.83,2024-07-09
4d10ace4-cdfe-469d-bc4a-616fd3b000b7,79a99e47-e382-4b8a-a427-314076c03f60,27ac986d-5d88-4a9c-b4f3-81ab63fbe886,current,96193.81,2024-07-09
6e82f1bb-2407-4f5a-8158-006e3bce3c27,00ab934c-7b57-4af9-bf6b-e79a893b7e60,b2a5237a-eecc-419a-9790-a99690faf974,current,21680.03,2024-07-09
2d831c21-7ea2-4962-a972-9737fcc4976a,12b0fb69-b55a-4da0-80b4-1fc4c677224c,4a2a8b1d-0fcb-40d3-af04-1bf8adcfeb39,current,68663.73,2024-07-09
f198ad3e-1f6d-4707-9a8d-b8c869fdf24c,3f855665-7352-4610-a93b-5401444536c3,177ccd27-ada7-4d6e-9669-33bcf7a57946,savings,38071.59,2024-07-09
27a7a441-839d-4139-a98a-9551a03c93de,c0c890ae-acf5-4765-9235-95c47a34ef02,eda25b19-20d7-4f43-92ba-fc102449be61,current,16719.86,2024-07-09
00daaaa9-aa2a-4dd6-8ea3-b0ed897b24cc,56bba564-e27d-4493-b6b9-3633929f6416,4ec31b49-fc67-481e-8525-6d4408c61eb1,savings,95491.57,2024-07-09
6dfd6526-b5d6-4bd3-b5ed-c87b1baa9e2b,6fe40387-1d48-4448-8fec-b68718f7e5d3,22f28c35-a714-466f-b0f9-4e43074ceba7,savings,57477.92,2024-07-09
c994877d-7523-461b-a613-e18ff5ab24aa,5f04cb19-1e2d-4531-a976-5ac98fa0177e,02aa64c8-3840-4651-b9a4-135ea7a84307,current,39606.24,2024-07-09
81acae3c-f3c6-456f-8d9c-88a086c12e24,ab080215-91b9-4f05-a238-7f1945c18daa,de431d76-3aa8-428d-a54d-e1c3e615f6f4,savings,81466.42,2024-07-09
2e1b7bd6-2aa0-41a5-9702-2d0af3deda8c,c92f210d-7e4d-4311-8687-7efc997d3385,5f108264-431c-4040-9fa6-b88f8e170830,current,26148.48,2024-07-09
b4d5ec9f-e586-4a74-8818-eda49a2116be,fa0d9aa1-e6e3-4d8b-815e-99cebba4b3f9,8c96517d-6bce-451e-b607-d7a0d9b71c6a,current,45280.94,2024-07-09
2453b7f6-f036-430e-8952-c3200ee638c8,757b613c-0463-4c23-b8a1-434605a8f155,cac4485d-9dc2-4164-9efb-7c2e290bb197,current,8839.11,2024-07-09
57bb129b-1a2b-4267-8259-910d2359142b,3d1492b2-19e9-450e-8d32-4bfa0f309305,fccede50-a1ae-4882-a9ad-6169cd33d16a,savings,21595.9,2024-07-09
8d18306c-e92d-4dac-8f42-231e91737e70,9b6cc833-ca90-4827-9c75-f912587cb58d,6d5786c5-b65d-4e0a-abb4-c3d47aa4bd77,savings,8569.81,2024-07-09
2ba63705-17b7-4881-bc90-135378407e5f,74e34848-9f04-45fd-9b84-1901781f2b5c,b7d0518b-47b5-4f0e-976f-2d76e2143e5a,current,2442.6,2024-07-09
6f540324-516d-45bb-a449-da78622ca02c,eef1d625-7366-460e-866b-aaf45fec85da,93393ab0-b695-4471-b09c-49ba792daaaa,savings,9756.19,2024-07-09
40e953db-9253-4e74-a09c-2f6c6e4d9297,4fb3b51b-a011-49ec-8c29-6ac02d22817e,eb1169cf-bfae-40c9-8248-43f604706d08,savings,23735.35,2024-07-09
28c5e605-e6bf-46c8-8e39-d7ed69842e04,14bf3e15-6c6a-493d-917a-3bded7b23398,271f3f2d-90e3-4fc9-9660-203eb50cbeee,current,8038.62,2024-07-09
0f6a62c8-ae00-4f46-a01a-fd82b67b7895,91b33822-e050-45c3-b166-293b0c4cc27c,50f9ec1e-9e1f-44b3-8582-32ae8b9857b3,current,81828.09,2024-07-09
2c805462-d35a-4e13-ae16-01f51ddb7c56,579df66d-8454-40dc-9dba-03b3c089e4f1,4219abd7-ec84-432a-844a-5f2cee02cb86,savings,66403.39,2024-07-09
cb3be619-a0d2-42ab-88c0-5850586a32a3,561730ac-caa6-4862-b18a-9dae70559800,76fd58b8-1ca8-42f8-8280-9b4b8c96cd66,savings,64877.24,2024-07-09
