interaction_id,customer_id,employee_id,date,issue_type,resolution_status
ac734f7f-6c4b-4526-90b4-64e5845c2c15,31ef463b-9c82-4bfe-a078-c6402e2ce0e4,2a5ea7dc-90e1-4e34-af36-476939ea0d19,2024-04-13,loan inquiry,escalated
263a0593-9bf1-423d-9f6e-22f344eef939,b03523c6-edd5-4277-9c8f-466ef2a490d2,e386b875-c93b-4d18-b5fb-8f8b1c45f0c6,2024-03-06,card issue,resolved
5a62721e-802e-4116-bebc-de64489b8917,de1cf9fa-b246-4d89-825e-517f8fc98b20,628a1c0e-0232-45dd-8a0b-84c754413403,2024-05-23,account issue,escalated
e9770221-9ec2-48c2-8901-fe0c9dd54798,034cd605-d0b7-4e3a-b696-0711ab9e069e,ca9fa3db-0b38-4aef-81b1-9e1fd5b7376a,2024-06-27,card issue,escalated
4a4c91a7-ea3c-4252-ba28-33c26da80e3d,65e2bac4-fdf9-4985-a18a-c806f614dad9,f2c378fa-e05f-4e20-ad42-2430c02ce4d6,2024-05-19,other,escalated
3d91d6c0-c44f-4d28-aa74-f891bba6289a,f3cc128d-9770-4e4a-bb3a-abcaccd96503,23b2cd3c-cd80-492b-804f-604e4c328d00,2024-01-03,transaction dispute,resolved
a7fd6ced-6d5e-467b-965b-183319951ac1,dfdb16a2-146e-4738-8478-abc335aab9f4,6ba2b984-307a-4e1d-ba42-155fa049f760,2024-01-06,account issue,resolved
743bf3ad-e9d5-4a66-85fa-3195f5ec0b11,e664a145-03db-4a45-9740-7c408ef3b75a,33f78455-d001-4f20-88c6-735a8422f699,2024-04-05,account issue,resolved
3472cf2e-e8f9-4110-9a8e-f9c10b739ea9,6944c69b-b788-4878-b49b-eb3aaa7803b4,7bac725c-056f-4e1b-956d-f79fcfbb11b6,2024-01-08,account issue,escalated
4e2bcb84-e115-4230-b1bd-77e49ebb6ebf,9333e056-f0ad-45ae-80b4-de0bbb96c3e3,cbfd748f-ad7a-4e73-a4f3-80912e7ff604,2024-06-02,card issue,escalated
0b2812d4-de36-4c1b-8177-0ee019678315,af0789f4-c817-4d36-be49-6e4880afa7fe,214bfc92-b056-4383-93a6-0b236620c33a,2024-03-18,loan inquiry,escalated
b66de33c-abd3-479d-92a5-4122b95fd90d,ab2700ba-bad5-4545-8ae6-7295b76a415f,6ba2b984-307a-4e1d-ba42-155fa049f760,2024-05-06,transaction dispute,resolved
8b2d4077-ad23-498b-bc2e-09facf34d54b,ee501fd4-e3bf-4688-a80f-bee0b4118915,2a5ea7dc-90e1-4e34-af36-476939ea0d19,2024-02-22,account issue,escalated
5d9c7d8f-5bbb-4ee0-bd60-aab12ee704e1,f14ad78c-9f6f-4dee-8928-e47537e5110d,d9029c0c-0a60-40cd-9295-c541c82ef9da,2024-07-07,account issue,pending
97a7ba66-4086-4956-b835-3513b06806fa,f3b06ace-c1e7-4a09-b6e1-86d9d6f63a18,dfe9b013-00bd-454a-a0d7-0b0f91e8108e,2024-05-11,other,resolved
59114e59-cbec-4ebb-97dd-e40283bdd84e,733f6eee-7218-47b8-912b-0e28bc741b4f,55133eae-e665-498e-a8f2-b0aab577fcf7,2024-05-07,card issue,escalated
1b14d535-7c89-4230-9a78-5d52e1de521e,8ceb7cbd-d318-40ae-b97e-3823864beb35,2e720e1d-c52f-42c5-bf8e-2aecdda3bbfb,2024-03-31,account issue,escalated
5337945a-d9f1-42a0-99a4-836dced3783c,4b47f6d3-bfc2-4d2e-9cbf-045ed1fae800,df50a0ea-1525-45ef-840b-20b25a5ed7ba,2024-01-08,loan inquiry,pending
7406b340-6c2d-4f38-a8ca-c166a7256576,128c6a57-4947-4549-ba47-1bdee33fe482,5c2d6690-6a7c-4b2f-b65b-753564db8289,2024-06-12,other,escalated
5c5c16c6-bd4b-465b-ae65-1fac5fa765ca,1c8ab300-0be0-4b1f-92b2-300d0dca8a2e,b6414b4d-57fe-4df0-9326-73adbf3ce3e8,2024-04-06,account issue,escalated
656557b3-09e6-4d80-b79d-06d0da8bf605,8ec00bd7-c799-4c77-a97b-3a1e198feb96,71edf43e-faa7-4096-881f-f169e071a6f5,2024-06-28,loan inquiry,escalated
80867473-f0ae-4d9c-85d7-29cf2e675073,eaeaa658-a486-490b-8526-d155789ecb22,023b0a2c-2e66-4c53-a449-eaaac99de700,2024-01-08,loan inquiry,escalated
588bf5e8-7fca-4430-8c3e-229780386c7a,6d762d1e-e7cc-428b-b584-a89ed073f711,0bb568a6-17a1-44fc-879e-17ceadd7a485,2024-05-12,card issue,pending
36e63d40-0f48-4dcc-9192-28f24e011348,0244a43f-0ada-485c-828c-7b5d88686026,c4495542-1c53-4b72-aa84-8c5fe6d23934,2024-05-05,loan inquiry,escalated
d86b3e8a-937c-4340-84e7-101d623c6181,50bfdd2a-39c8-4d34-80bf-bc3a17a6f0c5,09bdff72-7b70-450b-98c5-cb62f24c439f,2024-06-25,card issue,escalated
688ed678-e97d-4077-bea5-f46a236afae8,99eda751-254d-4acb-8c08-1acf71136aa7,d0a0c421-c84d-4fff-936e-0f7af5d5df34,2024-02-25,card issue,resolved
9952351e-d1d7-4fa5-a11b-b5a18cbc0d3f,34e92e31-c2db-4063-ad4f-869e3ec49481,29d01c43-082a-40e8-a340-ac894274e446,2024-02-21,loan inquiry,resolved
9d23f756-3dbb-4d0d-9061-e0e1a942c4cc,a584e4d8-1326-4b25-9621-b76fb3068ba3,b6d87ee7-6356-4b5b-8ffd-97d97c7346e7,2024-04-22,transaction dispute,resolved
b4c4aa16-acab-4e81-96e3-070ae19322f8,ebd1c2c0-2d97-437a-b447-496dc1f42cb5,69937712-7c3a-4cf8-9380-3cb357c9f8df,2024-06-11,transaction dispute,resolved
c41001ba-0c36-4550-b129-7d2ec192d48f,2ba16c9d-cb4a-450c-9d8e-dde80eff2b50,d3373592-18f6-4735-be6d-cc455ab89048,2024-01-17,loan inquiry,escalated
f4e7178b-fed6-4dc9-a6fa-de6250e464ea,38e7aca7-1b3f-430a-895b-b9050b85c4ba,d8dcb5b3-21fa-4aeb-9025-2a2154a22ed1,2024-02-12,loan inquiry,escalated
8d22b8e6-e8da-4803-9989-11f8cdb863c0,f3aab3b8-3684-48f7-b881-9c05712e0b71,18ff2f87-fea0-41fb-9392-b9927ffb8508,2024-02-19,account issue,escalated
7190b6f9-6c9c-440d-b1c1-db90e3f942d6,52705420-2cd6-4680-9c86-5157fa454047,1759daa2-e0ad-4019-80f5-898f7d5ff35c,2024-03-27,account issue,escalated
fab74d01-9b1a-4ea3-bf92-fa6811726951,6de5cb23-9e37-4627-8b52-c9405cffbbb6,283cfe98-8d7a-4bd9-8347-29daa1907161,2024-02-04,other,escalated
2766b75e-ab64-4763-9599-988ffbccd3e6,10e56b33-7bf3-47f7-8529-1f6ed59238ee,baf7b75a-152f-47b0-9925-5a7e2fd67d8f,2024-06-18,loan inquiry,escalated
035b5905-a609-4b17-9e57-3831cd9535a3,68eb13e5-fb0d-4bde-baf0-67e222c93065,ebaabce7-b928-493f-9a35-fbf61d769042,2024-06-13,other,resolved
8517e149-02a0-40cc-8811-2079ae46c9ee,6de5cb23-9e37-4627-8b52-c9405cffbbb6,2c18f8e2-b8af-46e5-a426-0d41f40243cc,2024-04-02,loan inquiry,resolved
71627950-56eb-44d6-b32b-38dbc62e2920,33bb2c2d-7958-4447-97c5-d6e56cf8e265,f10f68cd-60df-4198-bbfb-3dfdb968b2b1,2024-04-12,account issue,resolved
7118df5f-885b-4e62-ba68-137b7fe12fb4,2ea4751b-a86e-4446-9cc2-eee3b8b3aacd,b8379381-b987-4aac-989e-601805acc2be,2024-01-08,transaction dispute,escalated
aff667a5-3106-4ce0-98e4-3161ed43e411,cd949d0a-2203-4ed0-b532-23371da04f85,5616a07e-6b37-4c84-8847-b79b00f5868e,2024-06-08,other,escalated
da1b8d53-434b-4be9-af14-7532bab8b5a5,9ec46356-ec8d-4afb-a734-73bce9edf0ed,9c03de0d-c67c-4389-ae84-7947e7733996,2024-04-20,other,pending
793d39a0-aa75-4d6d-83e7-4c2d695700a8,a4a6ecce-4d99-44ba-809f-fdd5a0ae160a,ad230fef-08e9-49fb-9d41-5ec733048459,2024-05-29,other,resolved
fc7dc0f1-0000-4b2a-ab39-1734b0a1a6fd,cc0f676c-f4fb-44c8-858c-6a9a98864600,db84f51b-c711-4ddb-a209-6dcc4b6a0d7e,2024-02-02,other,pending
ab5f3626-5005-462d-a21b-79e367446252,5d1afc65-1999-427e-b742-b4bc2bd9da6e,c4190ff3-2448-41fe-ad28-4030386c700a,2024-05-31,transaction dispute,pending
b9a7e583-e57d-405a-9c06-2f77da53b539,1998bcaf-2b4f-4268-8dca-8aabaddef453,9a95e396-6144-4608-b0bc-cee4301218f3,2024-03-07,loan inquiry,pending
bd974816-bb1c-4d73-8933-e637ef3be2e9,4dd01c4d-f298-4db9-ae22-858d1ea83d9d,ef6a895d-735d-48d7-a802-c337234f789e,2024-04-18,loan inquiry,pending
1f861111-d158-4e18-853e-e59f54877a34,a4e19a38-590b-47fc-a765-95d9a39eaccb,7d35883b-b965-4b3b-aaa1-260a651d4971,2024-06-09,loan inquiry,resolved
1b5a8833-79e5-4d16-a3ac-063c12b127da,4f7f150c-2b8d-4e43-b748-b745c4babe14,4af4cccd-108e-4e75-9e2c-9e4fd29dc83f,2024-06-25,account issue,escalated
3aaaf6ae-3f4b-4741-88d4-10846e2701eb,744033b4-e7ac-4737-b3cb-91360a0ece1e,440a6d1e-8b10-4318-8cb2-faba34f03103,2024-03-10,transaction dispute,pending
2b830148-ab83-4c81-b0ec-ed36c7e3cae9,4af3cfc7-035f-48e6-b786-1f9eb42d14ae,53796d7e-f70b-46e6-a19b-037ade904cfc,2024-01-26,transaction dispute,pending
2fbf058d-6d96-4f22-90b3-f451f6485c05,e664a145-03db-4a45-9740-7c408ef3b75a,c088fcfa-5637-4f09-a48c-a83d2235a5af,2024-02-08,other,escalated
21bbf604-2843-4fa1-94b4-748158f3df51,043a918d-2b85-4901-acb8-f32d43cc8e99,8aa8a0a3-9d43-4965-b2eb-79876d3d79ca,2024-02-13,transaction dispute,escalated
6b8cebac-36f3-458f-b2ea-4d4fc6216436,894c9b3f-3bfc-4402-84be-9e87804c0c9b,b6d87ee7-6356-4b5b-8ffd-97d97c7346e7,2024-05-22,transaction dispute,pending
04ef174d-2ca0-4646-a9ee-9cfc4630e450,a84aceca-f61c-462d-8d2c-eff4c41b0da5,02e51f51-557b-4566-8d94-9d016dce40bb,2024-05-17,account issue,pending
466d3be8-215e-4c86-8c04-628a7512253e,8d219f95-939b-4ecd-8996-e3528846855d,a2d1eeed-d32c-4eaa-8461-241e8996f43a,2024-06-11,transaction dispute,resolved
0d1fa404-3d19-4331-9759-929781641eae,26abd74c-9cb0-49fa-bd43-348ea76d39d2,8c0b22b3-f72c-4d15-868a-a25716649d89,2024-06-12,other,escalated
8c760fcb-f82c-4ad5-8f8e-e254aef4998c,a36da2d4-cbd1-4da7-b553-b09fcd96cd64,d2b3f0ab-ba3a-4c2b-a795-94ae5c4c87cf,2024-04-29,transaction dispute,resolved
1bbdfb03-e210-47a2-b9d4-6b8311d3ef4f,8d0608de-dacf-49f3-bf61-f7018f5ee40e,7b02e443-59c2-4b9e-b14c-c79d6cf6088f,2024-05-05,loan inquiry,pending
96efb5c0-d426-4b6f-9d35-793e4c6c2646,84873437-6deb-4884-b184-89124282da5c,a2124d80-4504-4a3a-ad60-e2b59749adea,2024-05-24,account issue,pending
a09dba3c-78f4-4232-8f3e-401f5b6bc7d6,2d4e6678-3a95-4af8-ab7c-e26e5b6d53d3,09ad3dc0-ac8f-4834-9539-9e5afcbd9ffe,2024-05-11,transaction dispute,escalated
00e24345-6296-469f-893a-590c8d778def,2fe00a71-a1e2-4f0e-97d9-1b139b1d13b0,4f3ac0ca-32e5-4e6b-b6c4-44d50ebf4410,2024-01-02,loan inquiry,escalated
0e6feaf2-4a83-47db-acd9-a66d6e7e4284,8949f06d-3143-48e2-b69f-d7d151819b25,ceb82169-c71c-4244-9d18-83342210892e,2024-03-26,card issue,resolved
73e6d86b-a9f9-4102-85ea-8c62529c5e5c,5053b202-1033-4fde-b67c-07a9892d7574,d7f03bb1-8a0b-47f1-a4b6-4a453450078e,2024-01-10,loan inquiry,escalated
81a28986-b73c-4e98-b396-799ce882d91e,b1a689e2-8f20-446b-b628-ab207b419fb1,36b56e5b-3c58-47b5-a35f-31f996cd3300,2024-05-23,loan inquiry,escalated
e2a97791-28e2-4fd4-bf45-8ccf807e3eb9,54bd6cf7-3b12-4813-9f04-482bee0f6337,53796d7e-f70b-46e6-a19b-037ade904cfc,2024-06-23,other,pending
4edf915e-0b50-484d-8bb4-4e2b72178270,843a7253-963c-4219-846c-81e8fc186a7c,c3dfc73f-981c-404e-8b4b-dc8ae05d555e,2024-02-25,loan inquiry,escalated
bc5e3efc-e89b-4115-95ac-d79204ae6423,c33e8b06-acdf-4cb3-a740-9147e2629e7b,bd777673-8292-42cd-8da1-f52411003a58,2024-04-29,card issue,pending
23367982-ca13-4b9a-8c44-4c34be66a3d3,2fe00a71-a1e2-4f0e-97d9-1b139b1d13b0,d0a0c421-c84d-4fff-936e-0f7af5d5df34,2024-03-02,card issue,pending
5b7a0596-1f77-4bd6-8aa5-cc08a118ac8f,bf45f926-2eee-41b3-ba83-f948533a3917,d58bd5d7-98de-4d09-922d-c11880485fec,2024-06-11,loan inquiry,escalated
df58733c-565d-4755-bb74-9ee58f5c6426,557624a8-6075-491d-8bad-22745b79bf73,a64c5193-c02e-48d2-8099-b357c0e69f2d,2024-04-08,card issue,escalated
8c211f5f-83ab-45e7-a0ab-2fe41ec5f489,581a31f0-6426-48bf-b269-0c929020665e,13eddd2b-193a-4ad7-880c-f0a973b5b8d1,2024-01-11,transaction dispute,escalated
30c71da5-5b8a-4c4b-98ac-580fec4a96a0,6a087b02-4dd5-4a57-aebf-eebfa73a49ae,c4495542-1c53-4b72-aa84-8c5fe6d23934,2024-03-17,card issue,escalated
b65ea4c0-6340-4b73-a942-18aca2298a2c,103ccf35-4f0b-4e94-b7c2-57e6721a1030,587c6654-8c55-46a4-8224-8d1c8919a02b,2024-05-14,account issue,pending
fc501add-b3a8-4fcb-8364-cb0ed8100720,6884f365-9ead-4d4f-8f9a-9ff6f4a59298,67388524-df6d-4efe-b130-d650de6cfaf9,2024-05-29,card issue,resolved
9b36b0ec-d2c5-4f11-94fc-fc3dd418a4cc,d1cc2695-b953-4705-b0e0-0b9b14cd214f,2cf57c4a-c564-4b49-b1f2-3483542e39d3,2024-05-20,account issue,escalated
5aeda521-c96d-48fa-8d3d-a2aeace031a0,d9704bd0-026f-43c7-9b32-137900d7e5ee,71ec75d2-54f6-4174-bbae-23bbf72d3358,2024-04-18,loan inquiry,resolved
21989fa6-0f0a-4c97-8b8e-7b494aadd97f,479a5948-7035-47d4-8f79-b6b5f602f2dc,a3e8acef-6b58-42b4-a8eb-4f3fa71bc7d6,2024-04-02,transaction dispute,resolved
e342cb53-b60d-402e-9ab3-4ce11885c709,6989105c-1262-4d7f-95a4-42ad0730c7f9,ad8c0a91-270d-4801-994d-0f937a09b5b5,2024-03-10,card issue,resolved
49ead9a8-2312-40d5-b163-4461417c0d7a,b615a317-efe3-4483-a10f-291d9f8b2f9d,2c369a1a-e309-4a5d-b96c-63b5fbac7c97,2024-05-11,loan inquiry,resolved
a07c1e6f-576f-42b8-8fe1-36330805d637,0c2576fe-d923-4e86-a642-232da8dd0085,f6dd8fd7-6d90-4d63-b7f3-6890288f63d5,2024-01-23,loan inquiry,pending
9c1864a5-079f-46a1-a61e-e24952c90353,219a68fd-fd7e-4e2b-b13c-9a4cc2678cfe,33f78455-d001-4f20-88c6-735a8422f699,2024-01-09,transaction dispute,pending
679d8edb-6063-47bc-853a-fd55280e50fb,c2a2beb8-4287-4c4e-8ab0-b1e3cf30d1c8,3e020d1c-30a5-4d61-8c7b-b5a1f9df1243,2024-04-30,account issue,escalated
ff3074c0-4d3d-4fc8-8c64-f7ee5ed21404,e2ca2d11-7a15-45e6-9b71-f59984633b1a,a3bfcb0a-67bb-42b3-9e01-98ece7957b11,2024-02-23,loan inquiry,resolved
3078401e-8b4a-4339-b2bf-44ac82478ef8,34e92e31-c2db-4063-ad4f-869e3ec49481,d123660b-89ce-4409-9fde-f8538e250dac,2024-04-29,loan inquiry,resolved
93a671e1-0158-41dc-86d6-57ccb7b891dd,3564021d-5ddb-48d3-b66b-633e0901d940,c2830cb5-a44c-4203-bc5a-6ac790ebe972,2024-01-08,account issue,escalated
217d9383-2b84-4713-b542-d447ef39401f,2695cc1a-52de-493d-b3f5-ca19f924ddb5,f1301894-8a7e-49ac-8112-14333bcd7b2c,2024-03-30,card issue,resolved
bd9f6db4-bffa-48dd-bdd5-ef998b5b2a99,53a775ea-7eef-4286-8a3c-074742ce5d56,02e51f51-557b-4566-8d94-9d016dce40bb,2024-02-03,loan inquiry,pending
3a090a31-393c-4794-bbaf-c5d5a4e6e62d,3ead1d3f-ec1a-486d-a02c-1df07702f689,2f37bc05-5995-4e96-b081-4971471c3dba,2024-02-14,loan inquiry,escalated
c8aa8cef-8fa2-4af8-b716-0f6b7ed053a3,da9c942e-4a6c-4c33-a9c9-deb03ba41d3a,224811f2-c5c8-4116-a99f-7045c72dc02d,2024-01-11,card issue,pending
c8c4f2f3-1b98-4df4-bb4b-e2fb9db5e475,d61ae3ae-90f0-42fd-905f-72504d23e774,b05ae177-05d8-4a7a-a648-615a03c197eb,2024-02-13,loan inquiry,escalated
2b320618-7f67-4467-a472-c4feb68eaf2b,69fa4d50-6951-4024-b930-4f458d450efd,7bc82b5f-8e5b-4f00-b49b-25646d62b70a,2024-03-13,account issue,resolved
8b59f1ff-2622-4407-9300-b36548510082,ab2700ba-bad5-4545-8ae6-7295b76a415f,efc261ae-de1e-4d43-b7cb-6078582b4294,2024-06-19,account issue,escalated
7bbca698-f061-4d26-a55e-9409733f5324,6989105c-1262-4d7f-95a4-42ad0730c7f9,67388524-df6d-4efe-b130-d650de6cfaf9,2024-07-04,transaction dispute,pending
2225953b-aa39-4457-b1fa-453d6fdb203e,93931013-18f4-4629-8f7a-3e85544c9809,ad1848a9-5be5-441a-85c5-62a1cdd471f1,2024-02-21,loan inquiry,pending
237d6daf-6693-46f0-922d-bc8cfd4466e9,4560854e-5e7e-413f-8d6a-83acf200184e,214bfc92-b056-4383-93a6-0b236620c33a,2024-06-08,transaction dispute,resolved
0064cb12-e58b-41f4-a367-0743b669fc3d,0cd548a0-1553-4531-82ef-e6c28f0a6cf9,b971be7e-bd07-47d8-8807-c07f712a4fb9,2024-02-10,other,escalated
3d40f944-1bf1-48cb-8fca-d0f315ff01ce,878f4cfd-3fb0-47ce-94d6-646260665fd5,0bb568a6-17a1-44fc-879e-17ceadd7a485,2024-05-21,loan inquiry,resolved
1953c630-ae4a-485d-a578-69e93e6cfd01,9794eccb-93b5-4aa2-8fb2-d7c60e260aa3,d3373592-18f6-4735-be6d-cc455ab89048,2024-05-28,account issue,resolved
48517ff3-ee18-4da9-8bbc-a278cb687dc0,f0558d53-f664-4afa-92f0-3738adb1e9ee,104b63fa-c491-4e40-b070-da7a4f08842b,2024-03-08,other,pending
ef1e366b-6761-4499-ae81-0a2c4e9e5a64,7b476edd-910b-42ff-b814-f6121b1feffc,f4ab6070-2b12-4fbc-927f-4be6b9153c3a,2024-01-17,other,pending
716e7381-13bb-41cb-9cbd-74b581baae1f,881cea28-88bd-4c57-8331-52af0a627be4,efb0281c-dcc2-4099-b6e8-341953c4f97f,2024-04-11,transaction dispute,escalated
e55b39dd-a980-4fe3-a105-4e3d8a06a099,09dc8960-5bd6-40a4-9203-5c3a0f71f980,12728e7c-312e-4d62-9c9c-75cca17faf66,2024-02-20,card issue,escalated
5325c0d2-52f6-4ed1-b933-fa8349e76fc9,2fe00a71-a1e2-4f0e-97d9-1b139b1d13b0,587c6654-8c55-46a4-8224-8d1c8919a02b,2024-04-01,card issue,pending
6fb7f7e7-cbeb-4e21-bb74-2298bc163889,5cdc1637-478e-4e8d-93c0-7072550a269c,d58bd5d7-98de-4d09-922d-c11880485fec,2024-06-19,transaction dispute,escalated
514a518e-e8a7-4133-8739-f8e789413d84,e2ed250e-8faa-4e70-9a3b-2d592066ae47,cbfd748f-ad7a-4e73-a4f3-80912e7ff604,2024-07-06,transaction dispute,escalated
30c7d2f7-74b4-4f2c-ad6c-b52c45e4c181,ba675567-77ea-4e80-b6d5-20bf467d137f,ad5597a8-8067-40b4-b6a3-179916392e7d,2024-06-04,transaction dispute,pending
32d4dd00-2aaa-4a21-9152-f8d835a3dbec,6f069cc7-3f94-4b8c-8fe9-e5ec2d6c4785,e66eff2d-dded-4d86-954f-28686b892898,2024-01-11,transaction dispute,escalated
57e41d71-fc6c-4acf-a8da-63cd79509c03,eed66293-a38b-4b28-a549-5d1f3703dfe3,1c24daa4-4e61-4000-86e9-898a0c51f52d,2024-04-15,account issue,resolved
963c540a-60b5-4da9-8f15-9aaf4d22976b,c0200fb4-44aa-4458-aa27-fee0a53778de,d025e6dd-2e8d-4e8f-8a66-c755f862b483,2024-01-09,other,escalated
c3ff1fee-8b0c-4685-94c4-200c5b38cda5,d6e654fa-22f8-4213-a8c0-5a8f033f93df,cb1844c1-e1c3-47c9-b3e9-d1faeefcdee9,2024-01-05,account issue,escalated
20e76e0d-7a63-448f-ae6c-5fae49ccc71d,92a37c2d-9fda-496f-bf58-15a6cada098e,5eb73187-c3d4-4706-9f63-06c3fdfc4bf5,2024-03-04,loan inquiry,escalated
34f8d45a-3500-4251-9a16-196dbcee1110,89586b0b-7ce4-40dd-8b46-a12626228dfe,ebaabce7-b928-493f-9a35-fbf61d769042,2024-07-01,transaction dispute,resolved
c74565b9-fb6c-402a-90da-8b81b3d61f8f,7ed070e9-2354-45cd-8e1b-76a2c20b9174,8b6d2436-a402-428f-8ac4-ecc3287d7d16,2024-05-23,loan inquiry,resolved
